accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_attack,recall_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,tn,fp,fn,tp,dataset,seed,component,split,note,train_time_sec
0.9957186299615877,0.984128276273867,0.9572671735683096,0.99583703196592,0.9993007855879571,0.9963093578282621,0.9963093578282621,0.028052805280528052,0.003690642171737882,0.9985322355330752,0.9999444853812155,0.5,1178,34,180,48592,CICIoT2023,2,No_Calibration_Raw0.5,test,,
0.9824726385081735,0.7850010598049959,0.7966093748623749,0.9821147378393283,0.9901071048973918,0.9919724770642202,0.9919724770642202,0.4219703574542284,0.008027522935779817,0.7964881693911178,0.9862141925261289,0.6900000000000001,663,484,392,48440,CICIoT2023,2,Full_DistilledStudent,val,,7.984275579452515
0.9813940460947503,0.7780570007300082,0.7928892008871992,0.9808959625797532,0.9892020123522435,0.991757565816452,0.991757565816452,0.43564356435643564,0.008242434183547937,0.7778780174417017,0.9837154225053819,0.6900000000000001,684,528,402,48370,CICIoT2023,2,Full_DistilledStudent,test,,7.984275579452515
0.9803317393305189,0.6251266017052862,0.6805454544804315,0.9758054716870661,0.9827088755725036,0.9974197247706422,0.9974197247706422,0.7471665213600698,0.0025802752293577983,0.5712008365460755,0.970197945314929,0.18000000000000002,290,857,126,48706,CICIoT2023,2,No_FocalLoss,val,,7.483520269393921
0.9793533930857875,0.6189115569475425,0.6750510427661615,0.9742575712177101,0.9814247105804526,0.997724103994095,0.997724103994095,0.7599009900990099,0.0022758960059050277,0.5574942282118805,0.9678083162687267,0.18000000000000002,291,921,111,48661,CICIoT2023,2,No_FocalLoss,test,,7.483520269393921
0.9708477560575441,0.5725969992949869,0.5907571215490256,0.9670520579468728,0.9803500091253827,0.9900065530799476,0.9900065530799476,0.8448125544899738,0.009993446920052424,0.389479576829292,0.9536757274107966,0.01,178,969,488,48344,CICIoT2023,2,No_ContrastiveLearning,val,,4.56134033203125
0.9707906530089628,0.5851566621437014,0.6075353920636282,0.9668021573805495,0.9798377281947261,0.990445337488723,0.990445337488723,0.8201320132013201,0.009554662511276962,0.4116032328238975,0.9529426758373691,0.01,218,994,466,48306,CICIoT2023,2,No_ContrastiveLearning,test,,4.56134033203125
0.9877148402328978,0.8451506083594904,0.8579452436285975,0.9874866452504875,0.9928653201406493,0.9945732306684142,0.9945732306684142,0.3042720139494333,0.005426769331585845,0.8452919841320625,0.9889322099931845,0.41500000000000004,798,349,265,48567,CICIoT2023,2,No_HardClassMining,val,,7.583389043807983
0.987335947503201,0.8430543589502065,0.8596868055807502,0.9870280366207452,0.992349704420398,0.9946895759862217,0.9946895759862217,0.3085808580858086,0.005310424013778397,0.8518573762362703,0.9886709331494564,0.41500000000000004,838,374,259,48513,CICIoT2023,2,No_HardClassMining,test,,7.583389043807983
0.9530202685127753,0.8290985797898901,0.6907068202805476,0.9624694113456569,0.992686649425531,0.9589818152031455,0.9589818152031455,0.3007846556233653,0.04101818479685452,0.813050630826785,0.9885296277035078,0.01,802,345,2003,46829,CICIoT2023,2,PlainKD_NoHardClassExtras,val,,3.6911425590515137
0.9539252560819462,0.8384048535666329,0.703041861100108,0.9627552943834422,0.9927261160004242,0.9598130074632986,0.9598130074632986,0.283003300330033,0.04018699253670139,0.8218423778427216,0.9882850252489219,0.01,869,343,1960,46812,CICIoT2023,2,PlainKD_NoHardClassExtras,test,,3.6911425590515137
