accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_benign,recall_benign,f1_benign,precision_attack,recall_attack,f1_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,threshold_key,tn,fp,fn,tp,dataset,seed,candidate,split,n_experts,latency_sec,peak_memory_MB,row_cap,post_determinism_fix,rl_train_time_sec,eval_latency_sec,n_rl_params,attack_recall,cumulative_reward,cumulative_reward_per_window,avg_detection_delay,telemetry_cost,escalation_rate,isolation_rate,abstention_rate,budget_violation_rate,calibration_violation_rate,commit_rate
0.9485683631730705,0.9488203058546526,0.9446963394993391,0.9487911075658573,,,,0.9710176041219407,,,0.9497206703910615,0.05027932960893855,0.05208005868175626,0.9913447531715213,0.9952543874061077,,,,,,,UNSW-NB15,1,C_SafetyShieldedRL,val,9,177.6647720336914,0.502374,100000,True,17.978410243988037,7.487241268157959,9875.0,0.9479199413182438,23436.839999999967,99.73123404255306,0.0,0.0,0.005799613359109393,0.589560695953603,6.666222251849876e-05,0.0,0.03033131124591694,0.404573028464769
0.9493899986593377,0.9490683731572696,0.945530489834834,0.9495795237715962,,,,0.9700438643414999,,,0.9479166666666666,0.052083333333333336,0.04977992035212744,0.9923644666811389,0.9958341934790227,,,,,,,UNSW-NB15,1,C_SafetyShieldedRL,test,9,177.6647720336914,0.502374,100000,True,17.978410243988037,7.811678647994995,9875.0,0.9502200796478726,23554.099999999984,100.23021276595738,0.0,0.0,0.0054,0.5897333333333333,6.666666666666667e-05,0.0,0.032266666666666666,0.4048
0.9968494013862634,0.9923260572987722,0.9951442148215349,0.9968403355314179,1.0,0.9846521145975443,0.9922667124935556,0.9960512460512461,1.0,0.9980217171495143,1.0,0.015347885402455661,0.0,0.9998883150969744,0.9999708525179285,0.05,temperature,2887.0,45.0,0.0,11351.0,ToN-IoT-Network,1,A_TreeGuidedGraphMoE,val,9,167.02480101585388,949.126269,100000,True,,,,,,,,,,,,,,
0.9964341286307054,0.9919801691455234,0.9948139768190901,0.9964237924342504,1.0,0.9839603382910469,0.9919153314714096,0.9954356846473029,1.0,0.9977126221667706,1.0,0.01603966170895305,0.0,0.9999589359375097,0.999987969670378,0.05,temperature,3374.0,55.0,0.0,11995.0,ToN-IoT-Network,1,A_TreeGuidedGraphMoE,test,9,167.02480101585388,949.126269,100000,True,,,,,,,,,,,,,,
0.9953791220331863,0.9957014533039321,0.9929579141923295,0.9953918424087084,,,,0.9990271513221898,,,0.9962482946793997,0.003751705320600273,0.004845388071535547,0.9998883150969744,0.9999708525140862,,,,,,,ToN-IoT-Network,1,B_BudgetedRLInvestigation,val,9,187.89737796783447,0.483957,100000,True,20.87257695198059,9.690314054489136,9747.0,0.9951546119284644,31064.939999999988,138.6827678571428,0.0002800532101099209,0.0002800532101099209,0.0,0.7902401456276693,0.0,0.0,0.00014002660505496044,0.19694742000980187
0.9984439834024896,0.9973334860167629,0.9977481335123426,0.9984433341373717,,,,0.9986669999166875,,,0.9953339165937591,0.004666083406240887,0.0006669445602334305,0.9999589359375097,0.9999879696691123,,,,,,,ToN-IoT-Network,1,B_BudgetedRLInvestigation,test,9,187.89737796783447,0.483957,100000,True,20.87257695198059,14.366504192352295,9747.0,0.9993330554397666,32935.00999999998,136.65979253112025,0.0,0.0,0.0,0.7765171161825726,0.0,0.0,0.00019450207468879667,0.2125259336099585
0.9953791220331863,0.9957014533039321,0.9929579141923295,0.9953918424087084,,,,0.9990271513221898,,,0.9962482946793997,0.003751705320600273,0.004845388071535547,0.9998883150969744,0.9999708525140862,,,,,,,ToN-IoT-Network,1,C_SafetyShieldedRL,val,9,187.89737796783447,0.483957,100000,True,20.87257695198059,14.079037189483643,9747.0,0.9951546119284644,31064.939999999988,138.6827678571428,0.0002800532101099209,0.0002800532101099209,0.0,0.7902401456276693,0.0,0.0,0.00014002660505496044,0.19694742000980187
0.9984439834024896,0.9973334860167629,0.9977481335123426,0.9984433341373717,,,,0.9986669999166875,,,0.9953339165937591,0.004666083406240887,0.0006669445602334305,0.9999589359375097,0.9999879696691123,,,,,,,ToN-IoT-Network,1,C_SafetyShieldedRL,test,9,187.89737796783447,0.483957,100000,True,20.87257695198059,15.196653842926025,9747.0,0.9993330554397666,32935.00999999998,136.65979253112025,0.0,0.0,0.0,0.7765171161825726,0.0,0.0,0.00019450207468879667,0.2125259336099585
0.9950656577788454,0.9576743696834215,0.9466113279523083,0.9951252183788444,0.8741229880313661,0.9184735472679966,0.8957496299429055,0.9980715773061576,0.9968751920988463,0.997473025961711,0.9968751920988463,0.08152645273200347,0.0031248079011536177,0.9989749530028146,0.9999758767359861,0.165,temperature,2118.0,188.0,305.0,97301.0,CICIoT2023,1,A_TreeGuidedGraphMoE,val,9,401.80708861351013,4130.010398,100000,True,,,,,,,,,,,,,,
0.9948848336820189,0.9527441940654328,0.9461064976119236,0.9949223002069885,0.8815896188158961,0.9084830756372754,0.8948343280510394,0.9977523015815997,0.9970053124935901,0.9973786671728079,0.9970053124935901,0.09151692436272461,0.0029946875064098617,0.9990132937611974,0.999975861782159,0.165,temperature,2174.0,219.0,292.0,97214.0,CICIoT2023,1,A_TreeGuidedGraphMoE,test,9,401.80708861351013,4130.010398,100000,True,,,,,,,,,,,,,,
0.9769196893266074,0.5,0.4941625573365465,0.9655142639801216,,,,0.9769196893266074,,,0.0,1.0,0.0,0.9989749530028146,0.9999758767359849,,,,,,,CICIoT2023,1,B_BudgetedRLInvestigation,val,9,420.9654314517975,0.495113,100000,True,19.158342838287354,56.57394218444824,10131.0,1.0,256310.87999999945,164.09147247119043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.976045806264327,0.5,0.49393885666523135,0.9642138991981911,,,,0.976045806264327,,,0.0,1.0,0.0,0.9990132937611974,0.9999758617821555,,,,,,,CICIoT2023,1,B_BudgetedRLInvestigation,test,9,420.9654314517975,0.495113,100000,True,19.158342838287354,55.585339307785034,10131.0,1.0,255806.1099999997,163.87322869955136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9769196893266074,0.5,0.4941625573365465,0.9655142639801216,,,,0.9769196893266074,,,0.0,1.0,0.0,0.9989749530028146,0.9999758767359849,,,,,,,CICIoT2023,1,C_SafetyShieldedRL,val,9,420.9654314517975,0.495113,100000,True,19.158342838287354,63.90193486213684,10131.0,1.0,256310.87999999945,164.09147247119043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.976045806264327,0.5,0.49393885666523135,0.9642138991981911,,,,0.976045806264327,,,0.0,1.0,0.0,0.9990132937611974,0.9999758617821555,,,,,,,CICIoT2023,1,C_SafetyShieldedRL,test,9,420.9654314517975,0.495113,100000,True,19.158342838287354,50.45237326622009,10131.0,1.0,255806.1099999997,163.87322869955136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.947870141990534,0.9449919871022423,0.9436282376618848,0.9479484857885843,0.9217296113847838,0.9346901017576318,0.9281646151019658,0.9629201680672269,0.9552938724468528,0.9590918602218037,0.9552938724468528,0.06530989824236817,0.044706127553147144,0.9914698307458513,0.9953183242819804,0.44,temperature,5052.0,353.0,429.0,9167.0,UNSW-NB15,2,A_TreeGuidedGraphMoE,val,9,415.7625296115875,963.83558,100000,True,,,,,,,,,,,,,,
0.9425333333333333,0.9381546528965181,0.937730094044799,0.942561004419009,0.918401178854301,0.9224791859389454,0.9204356654975079,0.9562219203844948,0.9538301198540907,0.9550245225920901,0.9538301198540907,0.07752081406105459,0.04616988014590933,0.9910027915981141,0.9950744522874824,0.44,temperature,4986.0,419.0,443.0,9152.0,UNSW-NB15,2,A_TreeGuidedGraphMoE,test,9,415.7625296115875,963.83558,100000,True,,,,,,,,,,,,,,
0.9320423166577013,0.8812492470291788,0.8664140793626958,0.9333350703726452,,,,0.9679030715272612,,,0.8101822752985544,0.18981772470144564,0.04768378124019659,0.9738951712133233,0.9957343845623585,,,,,,,UNSW-NB15,2,B_BudgetedRLInvestigation,val,9,432.4923310279846,0.506152,100000,True,16.729801416397095,6.902724504470825,9875.0,0.9523162187598034,22222.559999999994,94.56408510638295,0.0,0.0,0.0,0.564562362509166,0.25644957002866475,0.0,0.02386507566162256,0.17158856076261583
0.9267570236064985,0.8654660865560964,0.854211873376311,0.9278647240808111,,,,0.963135593220339,,,0.7798861480075902,0.22011385199240988,0.04895397489539749,0.9721500612662396,0.9954953679568278,,,,,,,UNSW-NB15,2,B_BudgetedRLInvestigation,test,9,432.4923310279846,0.506152,100000,True,16.729801416397095,6.92235803604126,9875.0,0.9510460251046026,21964.049999999985,93.46404255319142,0.0,0.0,0.0,0.5558,0.25726666666666664,0.0,0.026933333333333333,0.17913333333333334
0.9333812820282298,0.8832209819046826,0.8684677652593457,0.9346356896340785,,,,0.9685936335569041,,,0.8131728942368588,0.18682710576314124,0.04673093042749371,0.9744016845149588,0.9958400997013871,,,,,,,UNSW-NB15,2,C_SafetyShieldedRL,val,9,432.4923310279846,0.506152,100000,True,16.729801416397095,6.9450294971466064,9875.0,0.9532690695725062,22238.459999999992,94.63174468085103,0.0,0.0,0.0021331911205919605,0.5646290247316845,0.25638290780614625,0.0,0.0217318845410306,0.16938870741950537
0.9288031723143475,0.8683671513899107,0.8574630403665664,0.9298391946126975,,,,0.9641036533559898,,,0.7841634738186463,0.21583652618135377,0.04742917103882476,0.972988438740872,0.9956599108066684,,,,,,,UNSW-NB15,2,C_SafetyShieldedRL,test,9,432.4923310279846,0.506152,100000,True,16.729801416397095,6.935798168182373,9875.0,0.9525708289611753,21988.96999999998,93.57008510638289,0.0,0.0,0.0032,0.5558,0.25706666666666667,0.0,0.023733333333333332,0.176
0.9989588394530436,0.9980660048634256,0.9984684976873326,0.9989584184039317,0.998719590268886,0.9964867454487384,0.9976019184652278,0.9990250819817424,0.9996452642781128,0.9993350769094375,0.9996452642781128,0.0035132545512615776,0.000354735721887194,0.999985526193398,0.9999959620083378,0.41000000000000003,temperature,3120.0,11.0,4.0,11272.0,ToN-IoT-Network,2,A_TreeGuidedGraphMoE,val,9,211.09277296066284,954.290397,100000,True,,,,,,,,,,,,,,
0.9987866531850353,0.997617369651268,0.9982552789718953,0.9987858743294646,0.9990958408679927,0.9954954954954955,0.9972924187725631,0.9986975774941391,0.9997392438070404,0.9992181391712275,0.9997392438070404,0.0045045045045045045,0.0002607561929595828,0.9999726975998162,0.999992035823048,0.41000000000000003,temperature,3315.0,15.0,3.0,11502.0,ToN-IoT-Network,2,A_TreeGuidedGraphMoE,test,9,211.09277296066284,954.290397,100000,True,,,,,,,,,,,,,,
0.9985423752342611,0.9972231959547212,0.9978549051085479,0.9985414480430664,,,,0.9985824399751927,,,0.9948898115618013,0.005110188438198659,0.00044341965235899253,0.999985526193398,0.9999959620083378,,,,,,,ToN-IoT-Network,2,B_BudgetedRLInvestigation,val,9,225.63022208213806,0.481874,100000,True,14.53744912147522,5.883143663406372,9747.0,0.999556580347641,30954.929999999968,136.96871681415914,0.0,0.0,0.0,0.7831609634205594,0.0,0.0,0.00013882140626084543,0.2078156451724856
0.9987192450286485,0.9973605287164609,0.9981577586439315,0.9987182166653065,,,,0.9985243055555556,,,0.9948948948948949,0.005105105105105105,0.0001738374619730552,0.9999726975998162,0.9999920358230479,,,,,,,ToN-IoT-Network,2,B_BudgetedRLInvestigation,test,9,225.63022208213806,0.481874,100000,True,14.53744912147522,6.139878034591675,9747.0,0.9998261625380269,31621.699999999968,136.3004310344826,0.0,0.0,0.0,0.7764745534209639,0.0,0.0,6.740815638692282e-05,0.21435793731041455
0.9985423752342611,0.9972231959547212,0.9978549051085479,0.9985414480430664,,,,0.9985824399751927,,,0.9948898115618013,0.005110188438198659,0.00044341965235899253,0.999985526193398,0.9999959620083378,,,,,,,ToN-IoT-Network,2,C_SafetyShieldedRL,val,9,225.63022208213806,0.481874,100000,True,14.53744912147522,5.885549068450928,9747.0,0.999556580347641,30954.929999999968,136.96871681415914,0.0,0.0,0.0,0.7831609634205594,0.0,0.0,0.00013882140626084543,0.2078156451724856
0.9987192450286485,0.9973605287164609,0.9981577586439315,0.9987182166653065,,,,0.9985243055555556,,,0.9948948948948949,0.005105105105105105,0.0001738374619730552,0.9999726975998162,0.9999920358230479,,,,,,,ToN-IoT-Network,2,C_SafetyShieldedRL,test,9,225.63022208213806,0.481874,100000,True,14.53744912147522,6.106648206710815,9747.0,0.9998261625380269,31621.699999999968,136.3004310344826,0.0,0.0,0.0,0.7764745534209639,0.0,0.0,6.740815638692282e-05,0.21435793731041455
0.9956860311486567,0.9649343794294545,0.9533062073507336,0.9957399070133729,0.8861386138613861,0.9326964828484585,0.9088216627882378,0.9984099954864388,0.9971722760104503,0.9977907519132293,0.9971722760104503,0.06730351715154147,0.0028277239895497155,0.9990226542274535,0.9999770798832353,0.255,temperature,2148.0,155.0,276.0,97329.0,CICIoT2023,2,A_TreeGuidedGraphMoE,val,9,479.27816677093506,4130.012631,100000,True,,,,,,,,,,,,,,
0.9955461697059471,0.9612332698533279,0.9538633449443029,0.9955817213997177,0.8953442101074413,0.9251644736842105,0.910010111223458,0.9981314360222174,0.9973020660224452,0.9977165786651478,0.9973020660224452,0.07483552631578948,0.0026979339775548305,0.9990483145201436,0.9999764126201172,0.255,temperature,2250.0,182.0,263.0,97219.0,CICIoT2023,2,A_TreeGuidedGraphMoE,test,9,479.27816677093506,4130.012631,100000,True,,,,,,,,,,,,,,
0.9769988389318173,0.5015095114621321,0.4972100779667973,0.9657213745105936,,,,0.9770167869548244,,,0.00303951367781155,0.9969604863221885,2.049075354746171e-05,0.9990226542274535,0.9999770798832341,,,,,,,CICIoT2023,2,B_BudgetedRLInvestigation,val,9,496.60087275505066,0.512924,100000,True,17.3227059841156,48.53639054298401,10131.0,0.9999795092464525,256325.91999999963,164.10110115236853,0.0,0.0,0.0,0.9999099171237539,0.0,0.0,0.0,9.008287624614645e-05
0.97571911844186,0.5016344785380081,0.49713068395244436,0.9638270757184793,,,,0.9757367072389493,,,0.003289473684210526,0.9967105263157895,2.0516608194333313e-05,0.9990483145201436,0.9999764126201031,,,,,,,CICIoT2023,2,B_BudgetedRLInvestigation,test,9,496.60087275505066,0.512924,100000,True,17.3227059841156,48.85000205039978,10131.0,0.9999794833918056,255648.45999999967,163.6673879641483,0.0,0.0,0.0,0.9998999139259763,0.0,0.0,0.0,0.00010008607402366035
0.9769988389318173,0.5015095114621321,0.4972100779667973,0.9657213745105936,,,,0.9770167869548244,,,0.00303951367781155,0.9969604863221885,2.049075354746171e-05,0.9990226542274535,0.9999770798832341,,,,,,,CICIoT2023,2,C_SafetyShieldedRL,val,9,496.60087275505066,0.512924,100000,True,17.3227059841156,48.932490825653076,10131.0,0.9999795092464525,256325.91999999963,164.10110115236853,0.0,0.0,0.0,0.9999099171237539,0.0,0.0,0.0,9.008287624614645e-05
0.97571911844186,0.5016344785380081,0.49713068395244436,0.9638270757184793,,,,0.9757367072389493,,,0.003289473684210526,0.9967105263157895,2.0516608194333313e-05,0.9990483145201436,0.9999764126201031,,,,,,,CICIoT2023,2,C_SafetyShieldedRL,test,9,496.60087275505066,0.512924,100000,True,17.3227059841156,58.800079345703125,10131.0,0.9999794833918056,255648.45999999967,163.6673879641483,0.0,0.0,0.0,0.9998999139259763,0.0,0.0,0.0,0.00010008607402366035
0.9452703153123125,0.9373663429484884,0.9401747084204501,0.9450875811227232,0.9365564685648767,0.9092764378478664,0.9227148639743952,0.9499385749385749,0.9654562480491103,0.957634552866505,0.9654562480491103,0.09072356215213358,0.03454375195088961,0.9908647597478848,0.9950203405707306,0.385,temperature,4901.0,489.0,332.0,9279.0,UNSW-NB15,3,A_TreeGuidedGraphMoE,val,9,258.8397376537323,963.754599,100000,True,,,,,,,,,,,,,,
0.946,0.9388330414939602,0.9410565186774864,0.9458588877338877,0.9348651728066844,0.9133580705009277,0.9239864864864865,0.9520238339839737,0.9643080124869927,0.9581265508684863,0.9643080124869927,0.08664192949907236,0.035691987513007284,0.9916409545560727,0.9954783892799234,0.385,temperature,4923.0,467.0,343.0,9267.0,UNSW-NB15,3,A_TreeGuidedGraphMoE,test,9,258.8397376537323,963.754599,100000,True,,,,,,,,,,,,,,
0.9430590745432724,0.9358282598695338,0.9378605538784455,0.9429224605838925,,,,0.9502313624678663,,,0.910154074624095,0.08984592537590495,0.038497554885027575,0.9908596723670129,0.9950203404470629,,,,,,,UNSW-NB15,3,B_BudgetedRLInvestigation,val,9,277.4904901981354,0.49934,100000,True,18.650752544403076,7.1675872802734375,9875.0,0.9615024451149724,23749.48999999998,101.061659574468,0.0,0.0,0.0,0.6343577094860343,0.0001999866675554963,0.0,0.009999333377774816,0.36544230384641024
0.9464666666666667,0.9400526855335833,0.9416516348376294,0.9463672148604972,,,,0.9540158779255593,,,0.9172541743970315,0.08274582560296846,0.03714880332986473,0.9916409545560728,0.9954783892250197,,,,,,,UNSW-NB15,3,B_BudgetedRLInvestigation,test,9,277.4904901981354,0.49934,100000,True,18.650752544403076,7.00026273727417,9875.0,0.9628511966701353,23973.94999999999,102.01680851063826,0.0,0.0,0.0,0.6346666666666667,0.0,0.0,0.010866666666666667,0.36533333333333334
0.943221243661596,0.9359735101459024,0.9380273637714716,0.9430835860936392,,,,0.9503137537290403,,,0.9102564102564102,0.08974358974358974,0.03830938996460546,0.9909258199287528,0.9950577638954735,,,,,,,UNSW-NB15,3,C_SafetyShieldedRL,val,9,277.4904901981354,0.49934,100000,True,18.650752544403076,6.689709424972534,9875.0,0.9616906100353946,23747.98999999998,101.0552765957446,0.0,0.0,0.0006666222251849877,0.6343577094860343,0.0001999866675554963,0.0,0.009332711152589827,0.36477568162122526
0.9466239658393382,0.940197715604774,0.9418171315706114,0.9465235445106042,,,,0.9540905808315279,,,0.9173630454967502,0.08263695450324977,0.03696761428720192,0.9917134955988588,0.9955186950159997,,,,,,,UNSW-NB15,3,C_SafetyShieldedRL,test,9,277.4904901981354,0.49934,100000,True,18.650752544403076,6.645574331283569,9875.0,0.963032385712798,23967.94999999999,101.99127659574464,0.0,0.0,0.0008,0.6346666666666667,0.0,0.0,0.010066666666666666,0.3645333333333333
0.9987457320047384,0.9973580483419248,0.9980198306693748,0.998744896579102,0.9985845718329794,0.9950634696755994,0.9968209113387495,0.9987852494577006,0.9996526270082501,0.99921875,0.9996526270082501,0.004936530324400564,0.00034737299174989145,0.9999764518837574,0.9999942152916012,0.325,temperature,2822.0,14.0,4.0,11511.0,ToN-IoT-Network,3,A_TreeGuidedGraphMoE,val,9,209.83760452270508,949.731456,100000,True,,,,,,,,,,,,,,
0.9985592665356909,0.9976515980295635,0.998083199437638,0.9985586409547473,0.9984313725490196,0.9958279009126467,0.9971279373368146,0.998602009611184,0.9994752951464801,0.9990384615384615,0.9994752951464801,0.0041720990873533245,0.000524704853519895,0.9999846305488365,0.9999948074566736,0.325,temperature,3819.0,16.0,6.0,11429.0,ToN-IoT-Network,3,A_TreeGuidedGraphMoE,test,9,209.83760452270508,949.731456,100000,True,,,,,,,,,,,,,,
0.9950751684810782,0.525,0.546384479717813,0.9928533485471451,,,,0.9950738916256158,,,0.05,0.95,0.0,0.9991864975971281,0.9999957484962072,,,,,,,ToN-IoT-Network,3,B_BudgetedRLInvestigation,val,9,225.90493249893188,0.511312,100000,True,16.067327976226807,6.647412300109863,9747.0,1.0,30552.79999999997,135.7902222222221,0.0008361786635077695,0.000557452442338513,0.0,0.8062852762873667,0.19350567904675633,0.0002787262211692565,0.0,0.00020904466587694237
0.9948757366128619,0.8913043478260869,0.9377158322747844,0.9945699869239714,,,,0.9947794309579744,,,0.782608695652174,0.21739130434782608,0.0,0.999814609882149,0.9999954844476973,,,,,,,ToN-IoT-Network,3,B_BudgetedRLInvestigation,test,9,225.90493249893188,0.511312,100000,True,16.067327976226807,7.363393068313599,9747.0,1.0,30022.79999999997,125.61841004184087,0.05671250818598559,0.007858546168958742,0.0,0.7526522593320236,0.2332023575638507,0.04885396201702685,0.0,0.013686967910936477
0.9950751684810782,0.525,0.546384479717813,0.9928533485471451,,,,0.9950738916256158,,,0.05,0.95,0.0,0.9991864975971281,0.9999957484962072,,,,,,,ToN-IoT-Network,3,C_SafetyShieldedRL,val,9,225.90493249893188,0.511312,100000,True,16.067327976226807,6.3880438804626465,9747.0,1.0,30552.79999999997,135.7902222222221,0.0008361786635077695,0.000557452442338513,0.0,0.8062852762873667,0.19350567904675633,0.0002787262211692565,0.0,0.00020904466587694237
0.9948757366128619,0.8913043478260869,0.9377158322747844,0.9945699869239714,,,,0.9947794309579744,,,0.782608695652174,0.21739130434782608,0.0,0.999814609882149,0.9999954844476973,,,,,,,ToN-IoT-Network,3,C_SafetyShieldedRL,test,9,225.90493249893188,0.511312,100000,True,16.067327976226807,7.0195019245147705,9747.0,1.0,30022.79999999997,125.61841004184087,0.05671250818598559,0.007858546168958742,0.0,0.7526522593320236,0.2332023575638507,0.04885396201702685,0.0,0.013686967910936477
0.9959560773950732,0.964644226005845,0.9568983178986425,0.9959897546043425,0.9004914004914005,0.9317796610169492,0.9158683881715952,0.9983480571715866,0.9975087909947408,0.9979282476256898,0.9975087909947408,0.06822033898305084,0.002491209005259219,0.999180709003261,0.9999803146958057,0.16,temperature,2199.0,161.0,243.0,97300.0,CICIoT2023,3,A_TreeGuidedGraphMoE,val,9,380.3582499027252,4130.010021,100000,True,,,,,,,,,,,,,,
0.9952059730173346,0.9604972688278659,0.949963496748121,0.995260735037469,0.8817204301075269,0.9240400667779632,0.9023843488893417,0.9981315127560186,0.9969544708777687,0.9975426446069001,0.9969544708777687,0.07595993322203673,0.003045529122231337,0.999042206658349,0.9999765934420828,0.16,temperature,2214.0,182.0,297.0,97223.0,CICIoT2023,3,A_TreeGuidedGraphMoE,test,9,380.3582499027252,4130.010021,100000,True,,,,,,,,,,,,,,
0.9769176100817794,0.5122676318153992,0.5181057455297287,0.9661016596428157,,,,0.9769433399104577,,,0.02457627118644068,0.9754237288135593,4.1007555642127065e-05,0.999180709003261,0.9999803146958024,,,,,,,CICIoT2023,3,B_BudgetedRLInvestigation,val,9,394.1363718509674,0.490355,100000,True,13.778121948242188,40.57350969314575,10131.0,0.9999589924443578,256146.26999999964,164.09114029468267,0.0,0.0,0.0,0.9993793980160756,0.0,0.0,0.0,0.0006206019839244067
0.976440209776212,0.5105965935158543,0.5148022346343637,0.9653752979156399,,,,0.9765161833039577,,,0.021285475792988316,0.9787145242070117,9.228876127973749e-05,0.9990422066583491,0.9999765934420749,,,,,,,CICIoT2023,3,B_BudgetedRLInvestigation,test,9,394.1363718509674,0.490355,100000,True,13.778121948242188,42.04812026023865,10131.0,0.9999077112387202,255937.3399999997,163.85233034571044,0.0,0.0,0.0,0.999399495576284,0.0,0.0,0.0,0.0006005044237159214
0.9769176100817794,0.5122676318153992,0.5181057455297287,0.9661016596428157,,,,0.9769433399104577,,,0.02457627118644068,0.9754237288135593,4.1007555642127065e-05,0.999180709003261,0.9999803146958024,,,,,,,CICIoT2023,3,C_SafetyShieldedRL,val,9,394.1363718509674,0.490355,100000,True,13.778121948242188,42.613282203674316,10131.0,0.9999589924443578,256146.26999999964,164.09114029468267,0.0,0.0,0.0,0.9993793980160756,0.0,0.0,0.0,0.0006206019839244067
0.976440209776212,0.5105965935158543,0.5148022346343637,0.9653752979156399,,,,0.9765161833039577,,,0.021285475792988316,0.9787145242070117,9.228876127973749e-05,0.9990422066583491,0.9999765934420749,,,,,,,CICIoT2023,3,C_SafetyShieldedRL,test,9,394.1363718509674,0.490355,100000,True,13.778121948242188,42.0943717956543,10131.0,0.9999077112387202,255937.3399999997,163.85233034571044,0.0,0.0,0.0,0.999399495576284,0.0,0.0,0.0,0.0006005044237159214
0.9443370441970536,0.9423248971081686,0.9400118676153575,0.9444777090759519,0.9130043227665706,0.935067330750784,0.9239041283149549,0.9627473806752037,0.9495824634655532,0.9561196069157601,0.9495824634655532,0.06493266924921601,0.050417536534446764,0.9905282711361022,0.9947891136882769,0.42000000000000004,temperature,5069.0,352.0,483.0,9097.0,UNSW-NB15,4,A_TreeGuidedGraphMoE,val,9,239.4907820224762,963.640344,100000,True,,,,,,,,,,,,,,
0.9430666666666667,0.9407263749046676,0.9386136753971661,0.9431989337340776,0.9120938628158844,0.9322878228782288,0.9220802919708029,0.9612050739957717,0.9491649269311064,0.9551470588235295,0.9491649269311064,0.06771217712177122,0.05083507306889353,0.9907359851782234,0.994947955818031,0.42000000000000004,temperature,5053.0,367.0,487.0,9093.0,UNSW-NB15,4,A_TreeGuidedGraphMoE,test,9,239.4907820224762,963.640344,100000,True,,,,,,,,,,,,,,
0.9431371241917206,0.945830083965588,0.9392643402202031,0.9435164280073048,,,,0.973829948962971,,,0.955543257701531,0.04445674229846892,0.06388308977035491,0.9905282711361022,0.9947891136168812,,,,,,,UNSW-NB15,4,B_BudgetedRLInvestigation,val,9,253.57104516029358,0.496084,100000,True,14.080263137817383,6.1527159214019775,9875.0,0.936116910229645,22774.06999999998,96.9109361702127,0.0,0.0,0.0,0.5454969668688754,0.0,0.0,0.027331511232584493,0.42883807746150254
0.9444666666666667,0.946949941837623,0.9406475262261813,0.944822985945608,,,,0.9740921409214092,,,0.9559040590405904,0.044095940959409594,0.062004175365344465,0.9907359851782234,0.994947955808873,,,,,,,UNSW-NB15,4,B_BudgetedRLInvestigation,test,9,253.57104516029358,0.496084,100000,True,14.080263137817383,6.022905349731445,9875.0,0.9379958246346556,22923.239999999987,97.54570212765952,0.0,0.0,0.0,0.5518,0.0,0.0,0.026733333333333335,0.4276
0.9431371241917206,0.945830083965588,0.9392643402202031,0.9435164280073048,,,,0.973829948962971,,,0.955543257701531,0.04445674229846892,0.06388308977035491,0.9905282711361022,0.9947891136168812,,,,,,,UNSW-NB15,4,C_SafetyShieldedRL,val,9,253.57104516029358,0.496084,100000,True,14.080263137817383,6.179567575454712,9875.0,0.936116910229645,22774.06999999998,96.9109361702127,0.0,0.0,0.0,0.5454969668688754,0.0,0.0,0.027331511232584493,0.42883807746150254
0.9444666666666667,0.946949941837623,0.9406475262261813,0.944822985945608,,,,0.9740921409214092,,,0.9559040590405904,0.044095940959409594,0.062004175365344465,0.9907359851782234,0.994947955808873,,,,,,,UNSW-NB15,4,C_SafetyShieldedRL,test,9,253.57104516029358,0.496084,100000,True,14.080263137817383,6.074369192123413,9875.0,0.9379958246346556,22923.239999999987,97.54570212765952,0.0,0.0,0.0,0.5518,0.0,0.0,0.026733333333333335,0.4276
0.9973665973665974,0.9972057746987055,0.9959480506306126,0.997369920268298,0.9901894451962111,0.9969346049046321,0.993550577053632,0.9992156179187729,0.9974769444927788,0.9983455242075931,0.9974769444927788,0.0030653950953678476,0.002523055507221159,0.9995992015025966,0.9997958198602337,0.435,temperature,2927.0,9.0,29.0,11465.0,ToN-IoT-Network,4,A_TreeGuidedGraphMoE,val,9,219.04202723503113,943.277252,100000,True,,,,,,,,,,,,,,
0.9980273623926185,0.9983523436407187,0.9975582743379738,0.9980289287435559,0.9938983050847457,0.9990913221263062,0.9964880480344398,0.999645704162976,0.9976133651551312,0.9986285006415078,0.9976133651551312,0.0009086778736937755,0.002386634844868735,0.9992097763554434,0.9997307490276789,0.435,temperature,4398.0,4.0,27.0,11286.0,ToN-IoT-Network,4,A_TreeGuidedGraphMoE,test,9,219.04202723503113,943.277252,100000,True,,,,,,,,,,,,,,
0.9973665973665974,0.9972057746987055,0.9959480506306126,0.997369920268298,,,,0.9992156179187729,,,0.9969346049046321,0.0030653950953678476,0.002523055507221159,0.9995992163189986,0.9997958119421914,,,,,,,ToN-IoT-Network,4,B_BudgetedRLInvestigation,val,9,232.73139119148254,0.472122,100000,True,13.689363956451416,6.039936542510986,9747.0,0.9974769444927788,24708.80000000001,109.33097345132748,0.0,0.0,0.0,0.0,0.0,0.0,0.0002772002772002772,1.0
