accuracy,balanced_accuracy,macro_f1,weighted_f1,precision_attack,recall_attack,minority_recall,fpr,fnr,roc_auc,pr_auc,threshold,tn,fp,fn,tp,dataset,seed,component,split,row_cap,post_determinism_fix,note,train_time_sec
0.9433371108592761,0.9364014063755765,0.9383029684174449,0.9432102293228191,0.950603279364752,0.9613098341850036,0.9613098341850036,0.0885070214338507,0.03869016581499635,0.9898639709194994,0.9943469871685339,0.465,4933,479,371,9218,UNSW-NB15,5,No_MoERouter_EqualWeight,val,100000,True,,
0.9466,0.9406446944489926,0.9419413757305837,0.9465199624448889,0.9547665873098024,0.9620358781810596,0.9620358781810596,0.08074648928307465,0.03796412181894034,0.9906730465927936,0.9948018957342035,0.465,4975,437,364,9224,UNSW-NB15,5,No_MoERouter_EqualWeight,test,100000,True,,
0.9451369908672755,0.9399019683107268,0.9404511864996263,0.9451024709206507,0.9556133056133056,0.9587026801543436,0.9587026801543436,0.07889874353288988,0.04129731984565648,0.9904411674592954,0.9941027651633269,0.44,4985,427,396,9193,UNSW-NB15,5,No_GraphBranch,val,100000,True,,
0.9471333333333334,0.9429128659530992,0.9427168743591314,0.9471449974506723,0.9591730186906129,0.958072590738423,0.958072590738423,0.07224685883222469,0.041927409261576974,0.9913430856845261,0.9952201474897725,0.44,5021,391,402,9186,UNSW-NB15,5,No_GraphBranch,test,100000,True,,
0.9448703419772015,0.9380836277124326,0.9399749062965754,0.9447480703577275,0.951835808580858,0.9624569819584942,0.9624569819584942,0.08628972653362897,0.03754301804150589,0.9904371594176222,0.9941118554976902,0.42000000000000004,4945,467,360,9229,UNSW-NB15,5,No_TemporalBranch,val,100000,True,,
0.9468,0.9410425726171018,0.9421801698753371,0.9467302667150994,0.9553460422710319,0.9617229870671673,0.9617229870671673,0.07963784183296378,0.038277012932832706,0.9913396457323317,0.9952184329986449,0.42000000000000004,4981,431,367,9221,UNSW-NB15,5,No_TemporalBranch,test,100000,True,,
0.9417372175188321,0.9409853824407848,0.9373468349310499,0.9419649734526229,0.9644037088351274,0.9436854729377412,0.9436854729377412,0.06171470805617147,0.05631452706225884,0.9904839841352462,0.9947328156377315,0.5,5078,334,540,9049,UNSW-NB15,5,No_Calibration_Raw0.5,val,100000,True,,
0.9464666666666667,0.9470590779124313,0.942536158007408,0.9467201509110695,0.9705409748259239,0.9449311639549437,0.9449311639549437,0.0508130081300813,0.05506883604505632,0.9913134751156363,0.9952096053030509,0.5,5137,275,528,9060,UNSW-NB15,5,No_Calibration_Raw0.5,test,100000,True,,
0.9110725951603227,0.8946237863245156,0.901740434565672,0.9101722828901054,0.911310413552566,0.953696944415476,0.953696944415476,0.16444937176644495,0.04630305558452393,0.968435294059612,0.969092454250322,0.525,4522,890,444,9145,UNSW-NB15,5,Full_DistilledStudent,val,100000,True,,12.607001781463623
0.9116666666666666,0.8971428855544671,0.9028061082011111,0.9109760556844761,0.9156020521074338,0.9493116395494368,0.9493116395494368,0.1550258684405026,0.05068836045056321,0.9716531269377434,0.9764545427189211,0.525,4573,839,486,9102,UNSW-NB15,5,Full_DistilledStudent,test,100000,True,,12.607001781463623
0.9205386307579495,0.9074208274956592,0.9126924729210417,0.9199803095420699,0.9237057220708447,0.9545312337052874,0.9545312337052874,0.13968957871396895,0.04546876629471269,0.9754851792253643,0.9718407327628106,0.5,4656,756,436,9153,UNSW-NB15,5,No_FocalLoss,val,100000,True,,12.960829734802246
0.92,0.90800723742816,0.9123252039768742,0.9195469137994459,0.9257868020304568,0.9510846891948269,0.9510846891948269,0.13507021433850702,0.04891531080517313,0.9792314572508564,0.979368637137802,0.5,4681,731,469,9119,UNSW-NB15,5,No_FocalLoss,test,100000,True,,12.960829734802246
0.9121391907206187,0.8953775872005347,0.9028305400130825,0.9112049173564766,0.9112879164594729,0.9555740953175513,0.9555740953175513,0.1648189209164819,0.04442590468244864,0.9736079897844268,0.9711470740791128,0.5850000000000001,4520,892,426,9163,UNSW-NB15,5,No_ContrastiveLearning,val,100000,True,,7.247095584869385
0.9158,0.9009796752592625,0.9072220741981581,0.9150759260176038,0.9173769176777299,0.9542136003337505,0.9542136003337505,0.15225424981522542,0.04578639966624948,0.9783975723688857,0.9797233572873792,0.5850000000000001,4588,824,439,9149,UNSW-NB15,5,No_ContrastiveLearning,test,100000,True,,7.247095584869385
0.921671888540764,0.9106011796591577,0.9142987557042896,0.9212982047629154,0.9287607011822259,0.950359787256231,0.950359787256231,0.12915742793791574,0.049640212743768904,0.9730818476023856,0.9712584775920167,0.68,4713,699,476,9113,UNSW-NB15,5,No_HardClassMining,val,100000,True,,13.636887073516846
0.9227333333333333,0.9131229955774356,0.9157060007421653,0.9224818356303476,0.9325669711587806,0.9476428869420108,0.9476428869420108,0.12139689578713969,0.05235711305798915,0.9774499763500878,0.9791496593317306,0.68,4755,657,502,9086,UNSW-NB15,5,No_HardClassMining,test,100000,True,,13.636887073516846
0.9192053863075795,0.9078267573316524,0.9115811515953607,0.9188107607651537,0.9266578384435163,0.9486912086766086,0.9486912086766086,0.13303769401330376,0.05130879132339138,0.9768991989851639,0.9871393494229594,0.49,4692,720,492,9097,UNSW-NB15,5,PlainKD_NoHardClassExtras,val,100000,True,,5.754935026168823
0.9214,0.9107923846049246,0.9140918406072106,0.9210675831499051,0.9296004904465107,0.9488944513975803,0.9488944513975803,0.12730968218773098,0.05110554860241969,0.9789172556789851,0.9883103495948588,0.49,4723,689,490,9098,UNSW-NB15,5,PlainKD_NoHardClassExtras,test,100000,True,,5.754935026168823
0.9982324058919804,0.9983598346277485,0.9975361611697388,0.998233863547187,0.9995722474120968,0.9981206219032974,0.9981206219032974,0.0014009526478005044,0.0018793780967025456,0.9999676868943358,0.9999901800779012,0.51,3564,5,22,11684,ToN-IoT-Network,5,Full_AegisGraphX_backbone,val,100000,True,,
0.9972517792967374,0.9971457165328378,0.9958528830592511,0.9972553435797983,0.9991968588256291,0.9973278703126391,0.9973278703126391,0.003036437246963563,0.0026721296873608268,0.9999241514245288,0.9999799015539935,0.51,2955,9,30,11197,ToN-IoT-Network,5,Full_AegisGraphX_backbone,test,100000,True,,
0.99810147299509,0.998177026224407,0.9973536545897195,0.9981030386247565,0.9994866968945162,0.9980351956261746,0.9980351956261746,0.0016811431773606051,0.0019648043738253887,0.9999183555530216,0.9999758171164628,0.47000000000000003,3563,6,23,11683,ToN-IoT-Network,5,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9971108449016982,0.9966841791531332,0.9956380547525407,0.9971138812141571,0.9989295272078501,0.9974169413022179,0.9974169413022179,0.004048582995951417,0.0025830586977821325,0.9998999303659593,0.9999736853344134,0.47000000000000003,2952,12,29,11198,ToN-IoT-Network,5,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9982978723404256,0.9983051656400913,0.9976267235789288,0.9982990290661009,0.9994868286007527,0.9982914744575432,0.9982914744575432,0.0016811431773606051,0.0017085255424568598,0.9998548782521166,0.9999536341889086,0.365,3563,6,20,11686,ToN-IoT-Network,5,No_MoERouter_EqualWeight,val,100000,True,,
0.9971813120992178,0.996480403721172,0.995741810464206,0.9971834056660123,0.9987516718680339,0.9976841542709539,0.9976841542709539,0.004723346828609987,0.0023158457290460496,0.9998811184767971,0.999967571913084,0.365,2950,14,26,11201,ToN-IoT-Network,5,No_MoERouter_EqualWeight,test,100000,True,,
0.9982978723404256,0.9985973120187471,0.997628104683461,0.9982995226241681,0.9997432825603286,0.9980351956261746,0.9980351956261746,0.0008405715886803026,0.0019648043738253887,0.9999519372472786,0.9999854374487199,0.625,3566,3,23,11683,ToN-IoT-Network,5,No_GraphBranch,val,100000,True,,
0.9973927136917765,0.9972347875224166,0.9960645834130466,0.9973957746422005,0.9991970021413277,0.9975060122917966,0.9975060122917966,0.003036437246963563,0.002493987708203438,0.999913032576302,0.9999771104675022,0.625,2955,9,28,11199,ToN-IoT-Network,5,No_GraphBranch,test,100000,True,,
0.9982324058919804,0.9983598346277485,0.9975361611697388,0.998233863547187,0.9995722474120968,0.9981206219032974,0.9981206219032974,0.0014009526478005044,0.0018793780967025456,0.9999556233348876,0.9999865352195788,0.47000000000000003,3564,5,22,11684,ToN-IoT-Network,5,No_TemporalBranch,val,100000,True,,
0.9971108449016982,0.9965600236897579,0.9956369757388208,0.9971135253136094,0.9988405280057082,0.9975060122917966,0.9975060122917966,0.0043859649122807015,0.002493987708203438,0.9999270663658206,0.9999808008988493,0.47000000000000003,2951,13,28,11199,ToN-IoT-Network,5,No_TemporalBranch,test,100000,True,,
0.9981669394435352,0.9982197393629684,0.9974446599499003,0.9981683624791093,0.999486740804106,0.9981206219032974,0.9981206219032974,0.0016811431773606051,0.0018793780967025456,0.9999676868943358,0.9999901800779012,0.5,3563,6,22,11684,ToN-IoT-Network,5,No_Calibration_Raw0.5,val,100000,True,,
0.9973222464942569,0.9971902520276272,0.9959587201887998,0.9973255548196372,0.9991969304898723,0.9974169413022179,0.9974169413022179,0.003036437246963563,0.0025830586977821325,0.9999241514245288,0.9999799015539935,0.5,2955,9,29,11198,ToN-IoT-Network,5,No_Calibration_Raw0.5,test,100000,True,,
0.9227495908346972,0.8562090374538576,0.8833818581780539,0.9194759697980096,0.9229347476695596,0.9811207927558517,0.9811207927558517,0.2687027178481367,0.0188792072441483,0.867395607246312,0.9307505707989232,0.035,2610,959,221,11485,ToN-IoT-Network,5,Full_DistilledStudent,val,100000,True,,11.959094762802124
0.9100133887675287,0.8145031130971978,0.8481452589473901,0.9045833641255537,0.9138246547995342,0.9785338915115347,0.9785338915115347,0.349527665317139,0.021466108488465308,0.8168445472026359,0.9172524544871966,0.035,1928,1036,241,10986,ToN-IoT-Network,5,Full_DistilledStudent,test,100000,True,,11.959094762802124
0.9395744680851064,0.9206491013581701,0.9164664899704716,0.9398707242147811,0.9646643109540636,0.9561763198359815,0.9561763198359815,0.11487811711964135,0.043823680164018455,0.9361527260030071,0.952643400462419,0.7050000000000001,3159,410,513,11193,ToN-IoT-Network,5,No_FocalLoss,val,100000,True,,13.868769407272339
0.9317172856035515,0.907803697515881,0.8989139691219272,0.9324436331604802,0.9642469225199131,0.9488732519818295,0.9488732519818295,0.13326585695006748,0.05112674801817048,0.926230979707561,0.9574907182277996,0.7050000000000001,2569,395,574,10653,ToN-IoT-Network,5,No_FocalLoss,test,100000,True,,13.868769407272339
0.9315875613747954,0.935304052202277,0.9098250426040113,0.9334233388777148,0.9813961889280232,0.9283273534939347,0.9283273534939347,0.05771924908938078,0.07167264650606527,0.9726515756325099,0.9887974940639825,0.72,3363,206,839,10867,ToN-IoT-Network,5,No_ContrastiveLearning,val,100000,True,,6.572540283203125
0.9247410330491156,0.9254943560125382,0.8941494106416663,0.9272833175695406,0.9795147739072972,0.9242005878685312,0.9242005878685312,0.07321187584345479,0.07579941213146878,0.964934338092561,0.9866945364344784,0.72,2747,217,851,10376,ToN-IoT-Network,5,No_ContrastiveLearning,test,100000,True,,6.572540283203125
0.974860883797054,0.9637322010438139,0.9648184399741982,0.9748313508168127,0.9826086956521739,0.9846232701178883,0.9846232701178883,0.05715886803026058,0.015376729882111738,0.9838295645002381,0.9863976767690003,0.17500000000000002,3365,204,180,11526,ToN-IoT-Network,5,No_HardClassMining,val,100000,True,,12.040274143218994
0.969135367486435,0.9549174278269551,0.9534534247134218,0.9691848673665004,0.981608784929917,0.9793355304177429,0.9793355304177429,0.06950067476383266,0.02066446958225706,0.9799780946669556,0.9868098272263681,0.17500000000000002,2758,206,232,10995,ToN-IoT-Network,5,No_HardClassMining,test,100000,True,,12.040274143218994
0.9707364975450082,0.9623072409552864,0.9593982975676156,0.9708277987093455,0.9835924748732927,0.9781308730565522,0.9781308730565522,0.05351639114597927,0.021869126943447805,0.9785287670654486,0.9854510983229997,0.18500000000000003,3378,191,256,11450,ToN-IoT-Network,5,PlainKD_NoHardClassExtras,val,100000,True,,5.891690254211426
0.965823409203016,0.9555556797661123,0.9490277752628518,0.9660646428355963,0.9834383438343834,0.9731896321368131,0.9731896321368131,0.0620782726045884,0.02681036786318696,0.9743909936367733,0.9879375869424242,0.18500000000000003,2780,184,301,10926,ToN-IoT-Network,5,PlainKD_NoHardClassExtras,test,100000,True,,5.891690254211426
0.9949954959463517,0.9641179118144867,0.9470649246500382,0.9950872532196864,0.9983675397077999,0.9965054672528464,0.9965054672528464,0.0682696436238729,0.0034945327471536465,0.9988026417431837,0.9999716608244323,0.32,2170,159,341,97240,CICIoT2023,5,Full_AegisGraphX_backbone,val,100000,True,,
0.9946554036471366,0.9598390362880392,0.9437825014523764,0.994748536287983,0.9981518178924563,0.9963717240460401,0.9963717240460401,0.07669365146996165,0.003628275953959843,0.998744729835046,0.9999700664108809,0.32,2167,180,354,97213,CICIoT2023,5,Full_AegisGraphX_backbone,test,100000,True,,
0.996116504854369,0.9615483870411339,0.957711582517613,0.9961326393426001,0.9982161347535908,0.9978069501234872,0.9978069501234872,0.0747101760412194,0.0021930498765128457,0.9993862834363423,0.9999854168262142,0.465,2155,174,214,97367,CICIoT2023,5,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9959565226094441,0.958426112777651,0.9561499345734884,0.9959665583054068,0.9980521411069989,0.9978066354402616,0.9978066354402616,0.08095440988495953,0.0021933645597384363,0.9993585782741742,0.9999846437776089,0.465,2157,190,214,97353,CICIoT2023,5,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9958662796516865,0.9695931464918693,0.955929256286533,0.9959263264857529,0.9986145035817648,0.9971510847398571,0.9971510847398571,0.0579647917561185,0.0028489152601428556,0.9991721424381594,0.9999803701396013,0.395,2194,135,278,97303,CICIoT2023,5,No_MoERouter_EqualWeight,val,100000,True,,
0.9955561783133495,0.9638347828399951,0.9527269685244574,0.9956093196432382,0.9983273301932293,0.9971199278444556,0.9971199278444556,0.06945036216446528,0.002880072155544395,0.9990844000619433,0.9999781418764022,0.395,2184,163,281,97286,CICIoT2023,5,No_MoERouter_EqualWeight,test,100000,True,,
0.9954859373436092,0.9549387643295703,0.9508757776832253,0.9955060849858006,0.9979085074535053,0.9974687695350529,0.9974687695350529,0.08759124087591241,0.0025312304649470698,0.9991414031484294,0.9999796057623779,0.14500000000000002,2125,204,247,97334,CICIoT2023,5,No_GraphBranch,val,100000,True,,
0.9949356446544028,0.9464681670095197,0.9449878498043831,0.9949440388890736,0.9974884931984296,0.9973249151864872,0.9973249151864872,0.1043885811674478,0.0026750848135127657,0.9990290788082395,0.9999767595179717,0.14500000000000002,2102,245,261,97306,CICIoT2023,5,No_GraphBranch,test,100000,True,,
0.9955960364327895,0.9573002928825973,0.952183115473062,0.9956206619263065,0.9980210608344356,0.9974687695350529,0.9974687695350529,0.08286818376985831,0.0025312304649470698,0.9991988116100826,0.999980972415532,0.15000000000000002,2136,193,247,97334,CICIoT2023,5,No_TemporalBranch,val,100000,True,,
0.9950357307284264,0.9473510667938241,0.946052691622923,0.9950429336625638,0.9975295480405523,0.9973864113890967,0.9973864113890967,0.10268427780144866,0.0026135886109032768,0.9990953394162636,0.9999783579600148,0.15000000000000002,2106,241,255,97312,CICIoT2023,5,No_TemporalBranch,test,100000,True,,
0.9943449104193774,0.9824357366129348,0.9429719105880936,0.9945751562874138,0.9992795092428671,0.9949272911734867,0.9949272911734867,0.030055817947617004,0.005072708826513358,0.9988026417431837,0.9999716608244323,0.5,2259,70,495,97086,CICIoT2023,5,No_Calibration_Raw0.5,val,100000,True,,
0.9940248613807875,0.9807233314186479,0.9403363398709789,0.994274670283454,0.9991969194654367,0.9946805784742793,0.9946805784742793,0.033233915636983385,0.005319421525720787,0.998744729835046,0.9999700664108809,0.5,2269,78,519,97048,CICIoT2023,5,No_Calibration_Raw0.5,test,100000,True,,
0.9599639675708137,0.5494861313463801,0.5505832092624067,0.9595174765386388,0.9789937042534678,0.9800370973857616,0.9800370973857616,0.8810648346930013,0.01996290261423843,0.6438119101494522,0.9731453102908837,0.01,277,2052,1948,95633,CICIoT2023,5,Full_DistilledStudent,val,100000,True,,16.360867023468018
0.9598054326720981,0.555692093448253,0.5563938516350226,0.9595513951525533,0.9791246274084013,0.9797267518730718,0.9797267518730718,0.8683425649765658,0.020273248126928163,0.6762849436548359,0.9756348087276702,0.01,309,2038,1978,95589,CICIoT2023,5,Full_DistilledStudent,test,100000,True,,16.360867023468018
0.963987588829947,0.7066207031122791,0.671311065910589,0.9670112733939328,0.9864192035773806,0.9765733083284656,0.9765733083284656,0.5633319021039073,0.023426691671534418,0.8073657617175534,0.9850501404033631,0.01,1017,1312,2286,95295,CICIoT2023,5,No_FocalLoss,val,100000,True,,15.331873178482056
0.9637087895590207,0.7053091184444243,0.6705707247947073,0.966725701206993,0.986252161040198,0.9764469544005657,0.9764469544005657,0.565828717511717,0.023553045599434237,0.8140113184717277,0.9855675103896483,0.01,1019,1328,2298,95269,CICIoT2023,5,No_FocalLoss,test,100000,True,,15.331873178482056
0.979211290161145,0.6857044447037293,0.7240469141178549,0.9770307612640404,0.9852746895388305,0.9935643209231305,0.9935643209231305,0.622155431515672,0.006435679076869472,0.702851417612572,0.9796542970737419,0.56,880,1449,628,96953,CICIoT2023,5,No_ContrastiveLearning,val,100000,True,,9.74626111984253
0.9796825269731969,0.6939442690947707,0.7332221161557906,0.9775934879411314,0.985545989571157,0.9937683848022385,0.9937683848022385,0.6058798466126971,0.006231615197761538,0.7054267568981876,0.9795736431257194,0.56,925,1422,608,96959,CICIoT2023,5,No_ContrastiveLearning,test,100000,True,,9.74626111984253
0.9849664698228405,0.7745705058785504,0.8121847966746578,0.983927919047145,0.9894149169188138,0.9952552238653016,0.9952552238653016,0.44611421210820096,0.004744776134698353,0.8229250696723867,0.9861018768430397,0.23500000000000001,1290,1039,463,97118,CICIoT2023,5,No_HardClassMining,val,100000,True,,16.715922355651855
0.9846367876373682,0.7663398351513107,0.8069004067592935,0.9834556733252227,0.988941387316199,0.99539803417139,0.99539803417139,0.46271836386876863,0.004601965828610084,0.8089511378083567,0.9848017600646641,0.23500000000000001,1261,1086,449,97118,CICIoT2023,5,No_HardClassMining,test,100000,True,,16.715922355651855
0.9589130217195476,0.8957706873450828,0.7317410463039731,0.967093990064475,0.9957886920547364,0.9620007993359363,0.9620007993359363,0.1704594246457707,0.037999200664063704,0.9750206199868332,0.9993952268712234,0.01,1932,397,3708,93873,CICIoT2023,5,PlainKD_NoHardClassExtras,val,100000,True,,8.720195293426514
0.9583441759913526,0.8894762883031939,0.7289618056914792,0.9665895233897466,0.9954489035995036,0.9617391126097964,0.9617391126097964,0.1827865360034086,0.038260887390203654,0.9745742089965783,0.9993578745211097,0.01,1918,429,3733,93834,CICIoT2023,5,PlainKD_NoHardClassExtras,test,100000,True,,8.720195293426514
0.9472701819878675,0.9404723256624488,0.9427433014767812,0.9471295889705721,0.9523514211886305,0.9654233025984912,0.9654233025984912,0.08447865127359355,0.0345766974015088,0.9912906490905581,0.9951581827441341,0.365,4996,461,330,9214,UNSW-NB15,6,Full_AegisGraphX_backbone,val,100000,True,,
0.9418,0.9324864562283031,0.9365280697086691,0.9415109767571026,0.9432515337423313,0.9666771455517132,0.9666771455517132,0.1017042330951072,0.033322854448286705,0.9903666651554183,0.9946984041175803,0.365,4902,555,318,9225,UNSW-NB15,6,Full_AegisGraphX_backbone,test,100000,True,,
0.9458036130924605,0.9426156350625733,0.9415923932590247,0.9458652967990575,0.9602530311017395,0.9543168482816429,0.9543168482816429,0.06908557815649624,0.04568315171835708,0.9910728946771383,0.9950491164329541,0.48000000000000004,5080,377,436,9108,UNSW-NB15,6,No_ExpertEnsemble_BestSingleExpert,val,100000,True,XGBoost,
0.9408,0.934917482668794,0.9359083127803675,0.9407315352657484,0.9507342985105718,0.9565126270564812,0.9565126270564812,0.08667766171889317,0.04348737294351881,0.9900227937352742,0.9944961702994021,0.48000000000000004,4984,473,415,9128,UNSW-NB15,6,No_ExpertEnsemble_BestSingleExpert,test,100000,True,XGBoost,
0.9459369375374975,0.9401308039490639,0.941428229856625,0.9458556898017778,0.953945316560973,0.961441743503772,0.961441743503772,0.08118013560564413,0.038558256496227995,0.9908744753042188,0.9949080442075106,0.48000000000000004,5014,443,368,9176,UNSW-NB15,6,No_MoERouter_EqualWeight,val,100000,True,,
0.9392,0.9304823046541977,0.9338057499538528,0.9389530889750012,0.943115309580039,0.9624855915330609,0.9624855915330609,0.10152098222466557,0.03751440846693912,0.98959377777363,0.9942331581829973,0.48000000000000004,4903,554,358,9185,UNSW-NB15,6,No_MoERouter_EqualWeight,test,100000,True,,
0.94627024865009,0.9416090801190317,0.9419210996599388,0.9462511780820455,0.9569127797531897,0.9587175188600168,0.9587175188600168,0.07549935862195345,0.041282481139983236,0.9911595855488947,0.9950707915405452,0.4,5045,412,394,9150,UNSW-NB15,6,No_GraphBranch,val,100000,True,,
0.9426,0.9355867429603236,0.9376942739214151,0.9424566395087512,0.9490999379267536,0.9613329141779314,0.9613329141779314,0.09015942825728422,0.038667085822068535,0.9901915946130504,0.9945320719993409,0.4,4965,492,369,9174,UNSW-NB15,6,No_GraphBranch,test,100000,True,,
0.9462035864275715,0.9415566911835749,0.941851334413307,0.9461855580932045,0.9569082731931806,0.9586127409891031,0.9586127409891031,0.07549935862195345,0.0413872590108969,0.9911395112839066,0.9950565780784995,0.4,5045,412,395,9149,UNSW-NB15,6,No_TemporalBranch,val,100000,True,,
0.9423333333333334,0.9352594722294281,0.9373997307122166,0.9421868834811272,0.9488001654944146,0.9612281253274652,0.9612281253274652,0.09070918086860913,0.038771874672534845,0.9901780951514638,0.9945179173270993,0.4,4962,495,370,9173,UNSW-NB15,6,No_TemporalBranch,test,100000,True,,
0.9430704619692021,0.9454899606786333,0.9393165845008309,0.9434286448635306,0.9728994340444057,0.9366093880972338,0.9366093880972338,0.04562946673996701,0.06339061190276614,0.9912906490905581,0.9951581827441341,0.5,5208,249,605,8939,UNSW-NB15,6,No_Calibration_Raw0.5,val,100000,True,,
0.9414,0.9418621491438566,0.9373290842088016,0.9416800551538281,0.9668103448275862,0.9401655663837367,0.9401655663837367,0.056441268096023456,0.05983443361626323,0.9903666651554183,0.9946984041175803,0.5,5149,308,571,8972,UNSW-NB15,6,No_Calibration_Raw0.5,test,100000,True,,
0.9269382041197254,0.9215509628658163,0.921154154108761,0.9269723703024138,0.9436974789915966,0.9413243922883487,0.9413243922883487,0.09822246655671614,0.0586756077116513,0.9777684187477468,0.9779088863104716,0.615,4921,536,560,8984,UNSW-NB15,6,Full_DistilledStudent,val,100000,True,,25.848925828933716
0.9226666666666666,0.915291550637066,0.9162699450043675,0.9225740947178636,0.9364781839008643,0.9423661322435293,0.9423661322435293,0.11178303096939711,0.05763386775647071,0.9751155380127842,0.9735618063167331,0.615,4847,610,550,8993,UNSW-NB15,6,Full_DistilledStudent,test,100000,True,,25.848925828933716
0.9056062929138058,0.8873654976244205,0.8956625633940297,0.9044382106726574,0.9028548770816812,0.9543168482816429,0.9543168482816429,0.17958585303280192,0.04568315171835708,0.9689174727477693,0.9682018429207906,0.53,4477,980,436,9108,UNSW-NB15,6,No_FocalLoss,val,100000,True,,21.97754979133606
0.8988666666666667,0.8779520110846901,0.8876528641269295,0.8973214856034785,0.893585719890153,0.9547312165985539,0.9547312165985539,0.19882719442917354,0.045268783401446085,0.9655966509506434,0.9628604934178522,0.53,4372,1085,432,9111,UNSW-NB15,6,No_FocalLoss,test,100000,True,,21.97754979133606
0.9240717285514299,0.9210638811305518,0.918476366313844,0.9242952582896745,0.9476936188345584,0.9321039396479464,0.9321039396479464,0.08997617738684259,0.06789606035205364,0.979620550502204,0.9866485423810571,0.59,4966,491,648,8896,UNSW-NB15,6,No_ContrastiveLearning,val,100000,True,,11.577720165252686
0.9184666666666667,0.9145014864865877,0.9123749644597967,0.9186684398623935,0.9419889502762431,0.9290579482343079,0.9290579482343079,0.1000549752611325,0.07094205176569213,0.9776419728101641,0.985490838952247,0.59,4911,546,677,8866,UNSW-NB15,6,No_ContrastiveLearning,test,100000,True,,11.577720165252686
0.9226718218785415,0.9110962645392977,0.9155331387035919,0.9222233010828671,0.9269708698309228,0.9535834031852473,0.9535834031852473,0.131390874106652,0.04641659681475272,0.975079628877818,0.9709618248557534,0.48500000000000004,4740,717,443,9101,UNSW-NB15,6,No_HardClassMining,val,100000,True,,21.316197395324707
0.9180666666666667,0.9049286015781005,0.9102722171551159,0.9174760445028192,0.9208341769588986,0.9531593838415593,0.9531593838415593,0.14330218068535824,0.04684061615844074,0.9716052171367273,0.9651082036070786,0.48500000000000004,4675,782,447,9096,UNSW-NB15,6,No_HardClassMining,test,100000,True,,21.316197395324707
0.921805212985801,0.9142211488554655,0.915311112729855,0.9217004694332858,0.93549058370617,0.9420578373847444,0.9420578373847444,0.11361553967381345,0.05794216261525566,0.9775020099225814,0.9873507940445031,0.5650000000000001,4837,620,553,8991,UNSW-NB15,6,PlainKD_NoHardClassExtras,val,100000,True,,9.894152402877808
0.9195333333333333,0.9103182280118973,0.9125921690954963,0.9193017969818936,0.9304006608839323,0.9441475427014565,0.9441475427014565,0.12351108667766172,0.055852457298543434,0.9763839305251267,0.9865610375874828,0.5650000000000001,4783,674,533,9010,UNSW-NB15,6,PlainKD_NoHardClassExtras,test,100000,True,,9.894152402877808
0.9969120553359684,0.9968775289548684,0.9963791178142752,0.9969135995850652,0.998570535155901,0.996967264293997,0.996967264293997,0.0032122063842601888,0.003032735706003033,0.9999361233377227,0.9999717925605756,0.335,4965,16,34,11177,ToN-IoT-Network,6,Full_AegisGraphX_backbone,val,100000,True,,
0.9960721559499564,0.9946587173773002,0.9940150867873362,0.9960747081449473,0.9979814661895586,0.9970666422220185,0.9970666422220185,0.007749207467418105,0.002933357777981483,0.9998880553075878,0.9999709792604216,0.335,2817,22,32,10877,ToN-IoT-Network,6,Full_AegisGraphX_backbone,test,100000,True,,
0.9973443675889329,0.9976917638914415,0.9968879417904015,0.9973465021395145,0.9993739939187981,0.9967888680759968,0.9967888680759968,0.0014053402931138326,0.003211131924003211,0.9999232119069679,0.9999677495891803,0.18000000000000002,4974,7,36,11175,ToN-IoT-Network,6,No_ExpertEnsemble_BestSingleExpert,val,100000,True,LightGBM,
0.9968722723305208,0.996726303880406,0.9952422670159371,0.9968769312247964,0.9990813889399228,0.9969749747914566,0.9969749747914566,0.003522367030644593,0.0030250252085434045,0.9999178577163264,0.9999787030415168,0.18000000000000002,2829,10,33,10876,ToN-IoT-Network,6,No_ExpertEnsemble_BestSingleExpert,test,100000,True,LightGBM,
0.9972208498023716,0.9978256953624738,0.9967449977961593,0.9972238474163664,0.9997314715359829,0.9962536794219963,0.9962536794219963,0.0006022886970487854,0.0037463205780037465,0.9995306041290685,0.9998095342446716,0.7000000000000001,4978,3,42,11169,ToN-IoT-Network,6,No_MoERouter_EqualWeight,val,100000,True,,
0.9967995344777422,0.9973318933463814,0.9951385438494165,0.9968065620637755,0.9995402298850574,0.9964249702080851,0.9964249702080851,0.0017611835153222965,0.0035750297919149325,0.9995373684589324,0.9997892746076742,0.7000000000000001,2834,5,39,10870,ToN-IoT-Network,6,No_MoERouter_EqualWeight,test,100000,True,,
0.9972826086956522,0.9976471648369414,0.9968157448431056,0.9972848677142936,0.9993739379304176,0.9966996699669967,0.9966996699669967,0.0014053402931138326,0.0033003300330033004,0.9999401525636863,0.9999734820493189,0.525,4974,7,37,11174,ToN-IoT-Network,6,No_GraphBranch,val,100000,True,,
0.9968722723305208,0.9968565885166573,0.9952434990414287,0.9968773337764161,0.9991730981256891,0.9968833073608947,0.9968833073608947,0.0031701303275801338,0.003116692639105326,0.9999017456882001,0.9999744853442982,0.525,2830,9,34,10875,ToN-IoT-Network,6,No_GraphBranch,test,100000,True,,
