tau,accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,cumulative_reward,cumulative_reward_per_window,avg_detection_delay,telemetry_cost,escalation_rate,isolation_rate,abstention_rate,budget_violation_rate,latency_sec,peak_memory_MB,dataset,candidate,seed,status,adapted_on_rare_windows
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,60.63824510574341,9.171727,CICIoT2023,C5_HierarchicalMultiAgentRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.9700289449993251,0.9985889203181633,73614.09999999998,78.47985074626864,0.0,0.0,0.0,0.0021844255461063865,0.0,0.0,58.36390829086304,11.69467,CICIoT2023,C5_HierarchicalMultiAgentRL,1,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,91.7348382472992,13.958707,CICIoT2023,C6_ContinualMetaGraphRL,0,ok,1.0
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,130.41650795936584,13.50334,CICIoT2023,C6_ContinualMetaGraphRL,1,ok,1.0
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.723106584355398,0.9873474041977467,107096.50000000052,114.17537313432892,0.0,0.0,0.0,1.0,0.0,0.0,104.52706384658813,9.136574,CICIoT2023,C7_LogicPreservingAdversarialRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.7201244408323849,0.9872836526122237,106693.9000000005,113.74616204690885,0.0,0.0,0.0,0.9886609971652492,0.0,0.0,87.63274788856506,9.169652,CICIoT2023,C7_LogicPreservingAdversarialRL,1,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.710676006974098,0.989898370420532,81949.90000000026,87.36663113006423,0.0,0.0,0.0,0.27011839252959813,0.0,0.0,104.22154402732849,58.108682,CICIoT2023,C8_NeuroSymbolicATTCKRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.9746463148935708,0.9987414224297586,73558.90000000007,78.42100213219624,0.0,0.0,0.0,0.0,0.0,0.0,92.38985109329224,58.108642,CICIoT2023,C8_NeuroSymbolicATTCKRL,1,ok,
,0.976143074632359,0.5000731954246838,0.49536216264347926,0.9656775216401255,0.998664909367886,0.0014814814814814814,0.9774177876802975,0.9985185185185185,0.0013350906321140646,0.7223853302320686,0.9873954200854771,105559.7562795997,112.53705360298474,0.02126063031515758,0.04477611940298507,0.0,0.9914623978655994,0.0032849758212439555,0.020560280140070036,85.63841009140015,9.159476,CICIoT2023,C9_SelfSupervisedWorldModelRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.7771065883254917,0.9911692526808238,90028.30000000006,95.9789978678039,0.0,0.0,0.0,0.4930798732699683,0.0,0.0,85.23155975341797,10.484317,CICIoT2023,C9_SelfSupervisedWorldModelRL,1,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.7209191882876805,0.9872948681176121,106865.40453117705,113.92900269848299,0.0019343004835751208,0.12366737739872068,0.0,0.9943638485909622,0.0,0.0,85.27599549293518,11.741301,CICIoT2023,C10_ByzantineRobustFederatedRL,0,ok,
,0.9773553443388361,0.5,0.494274004486347,0.9661626797049782,1.0,0.0,0.9773553443388361,1.0,0.0,0.7234960932769025,0.987364645898462,107098.30000000053,114.17729211087476,0.0,0.0,0.0,0.9999499749874937,0.0,0.0,89.39754319190979,11.753246,CICIoT2023,C10_ByzantineRobustFederatedRL,1,ok,
