accuracy,balanced_accuracy,macro_f1,weighted_f1,attack_recall,minority_recall,precision_attack,fpr,fnr,roc_auc,pr_auc,model,family,train_time_sec,inference_latency_sec_per_sample,peak_memory_MB,seed,eval_split,dataset,row_cap,post_determinism_fix
0.22467138523761376,0.4998103057425091,0.18376631293769097,0.08307406179289455,0.0005215123859191656,0.9990990990990991,0.6666666666666666,0.0009009009009009009,0.9994784876140809,0.7509317922877244,0.8602335806671274,GaussianNB,classical_tree,0.05599260330200195,1.4241150745768558e-06,34.314684,2,test,ToN-IoT-Network,100000,True
0.9900235928547354,0.981298573671455,0.9855458070424292,0.9899791241086279,0.9971316818774446,0.9654654654654654,0.9900750841460257,0.03453453453453453,0.0028683181225554106,0.9954197744028253,0.9974622819090985,kNN,classical_tree,0.008852243423461914,4.6534629875777104e-05,6.452564,2,test,ToN-IoT-Network,100000,True
0.9983147960903269,0.9976332264467858,0.9975801392155126,0.9983148859676055,0.9988700564971752,0.9963963963963964,0.9989568845618915,0.0036036036036036037,0.0011299435028248588,0.9969645003543307,0.9982790419145413,DecisionTree,classical_tree,0.4283943176269531,2.3462573888127476e-07,15.927303,2,test,ToN-IoT-Network,100000,True
0.9989888776541962,0.9981745108863753,0.9985468428987335,0.9989884994773093,0.9996523250760538,0.9966966966966967,0.9990444753300903,0.003303303303303303,0.0003476749239461104,0.9999790664197444,0.9999938800592953,RandomForest,classical_tree,3.3992459774017334,1.6127815542295e-05,217.704763,2,test,ToN-IoT-Network,100000,True
0.9964273677114931,0.9940691669505228,0.9948611162172827,0.9964244991190129,0.998348544111256,0.9897897897897898,0.9970486111111111,0.01021021021021021,0.0016514558887440244,0.9992239958341652,0.9997348112838416,ExtraTrees,classical_tree,2.5139262676239014,1.5744883322257726e-05,179.416875,2,test,ToN-IoT-Network,100000,True
0.9966970003370408,0.995096530689751,0.9952550478600698,0.9966964713742833,0.9980008691873099,0.9921921921921922,0.9977407021202641,0.007807807807807808,0.001999130812690135,0.9988655931028814,0.9993842889880056,GradientBoosting,classical_tree,16.94550609588623,1.7554100250048713e-06,18.816466,2,test,ToN-IoT-Network,100000,True
0.9984496124031008,0.9971866912544879,0.9977708727092958,0.998448700341455,0.9994784876140809,0.9948948948948949,0.9985237929836749,0.005105105105105105,0.0005215123859191656,0.9999676599676599,0.9999905901242286,HistGradientBoosting,classical_tree,2.86384916305542,4.12403874257457e-06,58.136231,2,test,ToN-IoT-Network,100000,True
0.9987192450286485,0.9977872918550885,0.9981593343383959,0.9987187660045918,0.9994784876140809,0.9960960960960961,0.998870743571925,0.003903903903903904,0.0005215123859191656,0.9999702440380407,0.9999912340347816,XGBoost,classical_tree,0.6163513660430908,3.0170758243839787e-07,0.570118,2,test,ToN-IoT-Network,100000,True
0.9989214694978092,0.9980243607362251,0.9984498000910893,0.9989210083765514,0.9996523250760538,0.9963963963963964,0.9989576999913141,0.0036036036036036037,0.0003476749239461104,0.9999837125260855,0.9999952740295127,LightGBM,classical_tree,0.4483773708343506,7.082968397818714e-07,4.143627,2,test,ToN-IoT-Network,100000,True
0.9983822042467139,0.9973566134583084,0.9976751970558451,0.9983816857229215,0.9992177314211212,0.9954954954954955,0.9986968986187126,0.0045045045045045045,0.0007822685788787483,0.9995380778431626,0.9998382068955012,CatBoost,classical_tree,18.91572618484497,9.548153827437094e-07,0.852144,2,test,ToN-IoT-Network,100000,True
0.7016734391576755,0.8336843470225002,0.47831206147344335,0.8030516327123541,0.6949180361502636,0.9724506578947368,0.9990119305696884,0.027549342105263157,0.30508196384973635,0.9733043200485595,0.9985671746409034,LogisticRegression,classical_tree,4.45151948928833,2.5977779504265267e-07,41.707426,2,test,CICIoT2023,100000,True
0.9860480012811017,0.7994032121922103,0.8353904203166439,0.9852031865237424,0.9955991875423155,0.6032072368421053,0.9901548695137627,0.39679276315789475,0.004400812457684496,0.9908503182503868,0.9996070524696652,LinearSVM,classical_tree,20.70896577835083,5.743173649296891e-07,42.896063,2,test,CICIoT2023,100000,True
0.954090517845347,0.9728642463952859,0.744354491833149,0.9646376913431923,0.9531298085800456,0.9925986842105263,0.9998063079058657,0.007401315789473684,0.04687019141995445,0.9851530577777382,0.9994175636642434,GaussianNB,classical_tree,0.061570167541503906,8.092878301853266e-07,74.340616,2,test,CICIoT2023,100000,True
0.9869988189843265,0.886490477425522,0.8692367309046409,0.9872882034462116,0.9921421390615703,0.7808388157894737,0.9945192238480601,0.21916118421052633,0.007857860938429658,0.9870179263526654,0.9994592505677028,kNN,classical_tree,0.01696014404296875,2.7238047218166218e-05,99.956543,2,test,CICIoT2023,100000,True
0.9887303080649359,0.9892130009629309,0.9023151169782214,0.9897197598878794,0.9887056071890196,0.9897203947368421,0.9997406800406614,0.010279605263157895,0.011294392810980488,0.9912788049129717,0.9995789835665783,DecisionTree,classical_tree,0.3736915588378906,9.999530153182714e-08,24.906661,2,test,CICIoT2023,100000,True
0.9945353003583082,0.9885795759932468,0.9473191947319399,0.9947649166876044,0.9948400730391251,0.9823190789473685,0.9995568015501639,0.01768092105263158,0.005159926960874828,0.9990454757706957,0.9999763497072511,RandomForest,classical_tree,3.5891053676605225,4.427700320291808e-06,286.076475,2,test,CICIoT2023,100000,True
0.989200712612847,0.9922605524542183,0.906101372921563,0.9901352077566736,0.989044131224226,0.9954769736842105,0.9998859217008037,0.004523026315789474,0.010955868775773989,0.9987937634775218,0.999970106263129,ExtraTrees,classical_tree,3.5143721103668213,3.993665112299312e-06,249.085242,2,test,CICIoT2023,100000,True
0.9960466000760654,0.9663008383329068,0.9590310892144898,0.9960773907948962,0.9975687819289715,0.9350328947368421,0.9983778733714568,0.0649671052631579,0.0024312180710284975,0.9995257791013239,0.9999882083287063,GradientBoosting,classical_tree,54.70938968658447,4.792207712970312e-06,28.972386,2,test,CICIoT2023,100000,True
0.9953359889504975,0.9579181504088744,0.9515811301356214,0.9953682361616685,0.9972507745019593,0.9185855263157895,0.9979673962140188,0.08141447368421052,0.002749225498040664,0.9992643020162157,0.9999817162425194,HistGradientBoosting,classical_tree,4.2812066078186035,8.65068528636776e-07,86.707167,2,test,CICIoT2023,100000,True
0.9958864623576276,0.9680229384790606,0.957655414288847,0.9959319673602268,0.9973123243265424,0.938733552631579,0.9984697388285799,0.06126644736842105,0.002687675673457664,0.9994199671410322,0.9999855867079479,XGBoost,classical_tree,1.5106651782989502,2.0185186866906711e-07,1.613016,2,test,CICIoT2023,100000,True
0.9952258942690714,0.9819172841220889,0.9527766084387087,0.9953697385063328,0.9959069366652306,0.9679276315789473,0.9991972087565999,0.032072368421052634,0.004093063334769496,0.9980935245535208,0.9997936207730967,LightGBM,classical_tree,1.281585931777954,3.0639533974437745e-07,4.905771,2,test,CICIoT2023,100000,True
0.9954761094541306,0.9652066248532792,0.9535676141959759,0.9955326220370201,0.9970250918118216,0.9333881578947368,0.9983359697598455,0.06661184210526316,0.00297490818817833,0.9993244894097858,0.9999832247521794,CatBoost,classical_tree,16.371950149536133,2.5954871619890956e-07,3.199832,2,test,CICIoT2023,100000,True
0.8024,0.7685108855764423,0.7771400644118347,0.7982483670221431,0.8889698231009365,0.6480519480519481,0.8182950191570881,0.35194805194805195,0.11103017689906347,0.8676725311257792,0.913390169469756,LogisticRegression,classical_tree,1.7991337776184082,2.2670427958170572e-07,3.437097,3,test,UNSW-NB15,100000,True
0.8935333333333333,0.8710415866280293,0.8809597018402049,0.8918439531019489,0.9509885535900104,0.7910946196660482,0.8903068679980516,0.20890538033395176,0.04901144640998959,0.9621764395853886,0.9741218282044504,LinearSVM,classical_tree,45.150306224823,9.681224822998047e-07,27.795608,3,test,UNSW-NB15,100000,True
0.7092,0.7403792431739511,0.706410977355927,0.7144613710344415,0.6295525494276795,0.8512059369202226,0.8829538820782253,0.14879406307977736,0.3704474505723205,0.8449553553329383,0.8907893235809498,GaussianNB,classical_tree,0.050913333892822266,1.3521671295166016e-06,30.280521,3,test,UNSW-NB15,100000,True
0.9224666666666667,0.914845292955892,0.9156401600634754,0.9223914743042693,0.9419354838709677,0.8877551020408163,0.9373511442476959,0.11224489795918367,0.05806451612903226,0.9814677332478732,0.9877868225095551,kNN,classical_tree,0.014048576354980469,2.6738039652506512e-05,6.51108,3,test,UNSW-NB15,100000,True
0.9329333333333333,0.9393486994646502,0.9287808168803491,0.9336189227421916,0.9165452653485953,0.9621521335807051,0.9773635153129161,0.03784786641929499,0.08345473465140478,0.9810938956984743,0.9850932424170143,DecisionTree,classical_tree,0.6007187366485596,2.013365427652995e-07,16.316474,3,test,UNSW-NB15,100000,True
0.9424666666666667,0.9442225457016598,0.9383160551814993,0.9428176178819379,0.9379812695109261,0.9504638218923933,0.971231548324534,0.04953617810760668,0.06201873048907388,0.9905776295950223,0.9948329907750735,RandomForest,classical_tree,3.4296038150787354,1.3067499796549479e-05,218.011619,3,test,UNSW-NB15,100000,True
0.924,0.9217448969938935,0.9181504490476973,0.9243063355860308,0.9297606659729448,0.9137291280148423,0.950531914893617,0.0862708719851577,0.07023933402705515,0.983483384461532,0.9906430390268877,ExtraTrees,classical_tree,2.2741222381591797,1.2799231211344401e-05,177.575554,3,test,UNSW-NB15,100000,True
0.9358,0.9288765567716065,0.9300838003613658,0.9357080396887233,0.9534859521331945,0.9042671614100185,0.9466887075111066,0.09573283858998145,0.04651404786680541,0.9882455852457339,0.9935290314008127,GradientBoosting,classical_tree,40.36958956718445,1.8354256947835286e-06,19.17132,3,test,UNSW-NB15,100000,True
0.9452,0.9414675112311504,0.9406053388256841,0.9452528628323028,0.9547346514047866,0.928200371057514,0.959527295544865,0.07179962894248608,0.04526534859521332,0.9910783448749853,0.9951595313105079,HistGradientBoosting,classical_tree,3.5073909759521484,3.186146418253581e-06,63.573121,3,test,UNSW-NB15,100000,True
0.9445333333333333,0.9403361912355521,0.939834294390489,0.9445647200438296,0.9552549427679501,0.925417439703154,0.9580463368816531,0.07458256029684601,0.044745057232049947,0.9910073767469337,0.9951099698904154,XGBoost,classical_tree,0.7554996013641357,2.978006998697917e-07,0.564046,3,test,UNSW-NB15,100000,True
0.9470666666666666,0.9507047583010122,0.9433996900603145,0.9474527653035848,0.9377731529656608,0.9636363636363636,0.9787141615986099,0.03636363636363636,0.06222684703433923,0.991491006392151,0.9953863260453497,LightGBM,classical_tree,0.908862829208374,7.146040598551432e-07,4.145287,3,test,UNSW-NB15,100000,True
0.9432666666666667,0.9386144032866197,0.9384179176621652,0.9432793386170228,0.9551508844953174,0.922077922077922,0.956245442233566,0.07792207792207792,0.044849115504682624,0.9903434019525886,0.9943818787006775,CatBoost,classical_tree,23.991554975509644,9.120464324951172e-07,0.843036,3,test,UNSW-NB15,100000,True
0.8630648330058939,0.8250369841670709,0.8204831647401294,0.86399811415788,0.9014429383471797,0.7486310299869622,0.9144783534421576,0.2513689700130378,0.09855706165282029,0.9251577962624186,0.9618239231178902,LogisticRegression,classical_tree,3.5406010150909424,1.99353530973723e-07,3.455901,3,test,ToN-IoT-Network,100000,True
0.7933202357563851,0.590866350194313,0.5937956759576459,0.7354875704138614,0.9976388281591605,0.18409387222946544,0.7847561395060879,0.8159061277705345,0.002361171840839528,0.8817663467168035,0.93983654450981,LinearSVM,classical_tree,73.55917978286743,1.1062653297369356e-06,26.82085,3,test,ToN-IoT-Network,100000,True
0.25199738048461034,0.49944194526172253,0.20272754727891176,0.10408404560259214,0.0022737210319195454,0.9966101694915255,0.6666666666666666,0.003389830508474576,0.9977262789680804,0.7618271974296076,0.8653624371152624,GaussianNB,classical_tree,0.040413856506347656,9.951438479120621e-07,34.325871,3,test,ToN-IoT-Network,100000,True
0.9880812049770792,0.981037084501767,0.9840566397119082,0.9880434353343404,0.995190205509401,0.966883963494133,0.9889632397670983,0.033116036505867016,0.004809794490599038,0.9953542869424084,0.9971976492484017,kNN,classical_tree,0.0073201656341552734,4.482239621405361e-05,6.620052,3,test,ToN-IoT-Network,100000,True
0.9962671905697446,0.9948214184931667,0.9950358987520451,0.9962663810419223,0.9977262789680804,0.991916558018253,0.9972902097902098,0.008083441981747066,0.0022737210319195454,0.9928334461148525,0.9950767881014477,DecisionTree,classical_tree,0.3038811683654785,1.6840751762864787e-07,15.841936,3,test,ToN-IoT-Network,100000,True
0.9982973149967256,0.9968701275675849,0.9977327199993147,0.998295833120092,0.99973764757324,0.9940026075619296,0.9979921431689218,0.005997392438070404,0.0002623524267599475,0.999982965905016,0.9999942275538038,RandomForest,classical_tree,2.8438093662261963,1.4530901980696743e-05,198.078432,3,test,ToN-IoT-Network,100000,True
0.9960052390307793,0.9930867684189704,0.9946727215933375,0.9959987832045145,0.9989505902929602,0.9872229465449804,0.995728730822873,0.012777053455019557,0.00104940970703979,0.9995972474088279,0.9998483099578679,ExtraTrees,classical_tree,2.2233543395996094,1.177765921821919e-05,172.99565,3,test,ToN-IoT-Network,100000,True
0.9971840209561231,0.995693532231666,0.9962525496727791,0.9971824303707187,0.9986882378662003,0.9926988265971317,0.9975541579315165,0.007301173402868318,0.0013117621337997377,0.9998220883412793,0.9999386927728243,GradientBoosting,classical_tree,14.54177713394165,1.4399576593085527e-06,18.719439,3,test,ToN-IoT-Network,100000,True
0.9986247544204322,0.9980419342021025,0.998171437796801,0.9986245755502663,0.9992129427197202,0.996870925684485,0.9989508655359328,0.0031290743155149934,0.0007870572802798426,0.9999807311776956,0.9999935063633676,HistGradientBoosting,classical_tree,3.189349412918091,3.164830985378423e-06,61.248137,3,test,ToN-IoT-Network,100000,True
0.9985592665356909,0.9979982087976426,0.99808452948463,0.9985591416377558,0.9991254919108001,0.996870925684485,0.9989507738043193,0.0031290743155149934,0.0008745080891998251,0.9999849725989365,0.999994962013543,XGBoost,classical_tree,0.3734009265899658,2.8874098122627346e-07,0.567086,3,test,ToN-IoT-Network,100000,True
0.9990176817288802,0.9986508973969417,0.9986941105766729,0.9990176391593297,0.9993878443375601,0.9979139504563234,0.9993004547044421,0.0020860495436766623,0.0006121556624398776,0.9999593872514507,0.9999856787332988,LightGBM,classical_tree,0.44002747535705566,7.074177460336342e-07,4.164731,3,test,ToN-IoT-Network,100000,True
0.998166339227243,0.9970426348347242,0.9975600118052605,0.9981653833773922,0.9993003935286401,0.9947848761408083,0.9982528173320521,0.005215123859191656,0.0006996064713598601,0.9999762845263945,0.9999920525551098,CatBoost,classical_tree,23.33145308494568,1.1044229333823852e-06,0.847596,3,test,ToN-IoT-Network,100000,True
0.6876376155971016,0.8226794537929637,0.4693429840611199,0.7933717358592086,0.6808347005742412,0.9645242070116862,0.9987214199759326,0.03547579298831385,0.31916529942575883,0.9669816927241328,0.9981622129013317,LogisticRegression,classical_tree,2.581634283065796,1.211325588445466e-07,41.707564,3,test,CICIoT2023,100000,True
0.9863785579887105,0.7943532579593279,0.8345362708300944,0.9854409955198107,0.996052091878589,0.5926544240400667,0.9900520838641946,0.4073455759599332,0.003947908121410992,0.9901782272135264,0.9995676276631007,LinearSVM,classical_tree,17.371674299240112,7.540241693342232e-07,42.896245,3,test,CICIoT2023,100000,True
0.9525501421193803,0.972231748018642,0.7379929278563236,0.9637197319922604,0.9515586546349467,0.9929048414023373,0.9998168360035771,0.0070951585976627716,0.048441345365053325,0.983725873704602,0.9992058189116055,GaussianNB,classical_tree,0.06883096694946289,7.593048082264102e-07,74.34238,3,test,CICIoT2023,100000,True
0.9862084150686576,0.8714130554615911,0.8579994252825766,0.9864568925715083,0.9919913863822806,0.7508347245409015,0.9938666063943453,0.2491652754590985,0.008008613617719443,0.9848924722945407,0.9993698166503402,kNN,classical_tree,0.024566173553466797,3.124763540005807e-05,99.957843,3,test,CICIoT2023,100000,True
0.9893410464790424,0.9853796524423396,0.9049203708572793,0.9902153006796309,0.989540607054963,0.9812186978297162,0.999533896110622,0.018781302170283808,0.010459392945036915,0.9866650336526149,0.9993648548593763,DecisionTree,classical_tree,0.5204801559448242,1.3775714590368214e-07,24.906661,3,test,CICIoT2023,100000,True
0.9936046278874254,0.9873602658108058,0.9385146001905298,0.9939232491711434,0.9939191960623461,0.9808013355592654,0.999525641157848,0.019198664440734557,0.006080803937653815,0.9989940208318211,0.9999754536857492,RandomForest,classical_tree,3.5296926498413086,2.9948094746449812e-06,293.889253,3,test,CICIoT2023,100000,True
0.9892109371872373,0.9924373888118152,0.9050846395387642,0.9901571411601082,0.9890484003281378,0.9958263772954925,0.9998963322344551,0.004173622704507512,0.010951599671862182,0.9987347529242749,0.9999691287691276,ExtraTrees,classical_tree,2.799881935119629,2.695166027628491e-06,256.808738,3,test,CICIoT2023,100000,True
0.9962668641658994,0.9734575399798132,0.961159738782227,0.9963152786114401,0.9974159146841673,0.9494991652754591,0.9987575598886937,0.0505008347245409,0.00258408531583265,0.9995292434341622,0.9999884690238015,GradientBoosting,classical_tree,39.495816469192505,3.316873564694001e-06,28.96733,3,test,CICIoT2023,100000,True
0.9947155610712999,0.9557678507109881,0.9448996698553687,0.9947784837581963,0.9966776045939294,0.9148580968280468,0.9979055441478439,0.08514190317195326,0.0033223954060705497,0.999088256884252,0.9999777041189207,HistGradientBoosting,classical_tree,2.863158702850342,1.326960365090465e-06,90.87677,3,test,CICIoT2023,100000,True
0.9954061411585732,0.9605998118959546,0.9518614189099093,0.995449672592279,0.9971595570139459,0.9240400667779632,0.9981318963305107,0.07595993322203673,0.0028404429860541427,0.999204323996379,0.9999805579655457,XGBoost,classical_tree,0.6469845771789551,1.7069611529715234e-07,1.613016,3,test,CICIoT2023,100000,True
0.9945654349653709,0.9833742849375703,0.9463834858989156,0.9947724733351467,0.9951292042657917,0.9716193656093489,0.9992997847867948,0.028380634390651086,0.0048707957342083675,0.9984637156746068,0.9998835330923532,LightGBM,classical_tree,0.7576265335083008,3.0317500849883823e-07,4.905817,3,test,CICIoT2023,100000,True
0.9953560991232635,0.9628132699289628,0.9515977086853045,0.9954122929258513,0.996995488105004,0.9286310517529215,0.9982443171317686,0.07136894824707847,0.003004511894995898,0.9991797282112244,0.9999799406012573,CatBoost,classical_tree,12.345436811447144,2.548785190375345e-07,3.199896,3,test,CICIoT2023,100000,True
0.7881333333333334,0.7723628561964117,0.7713314206208421,0.7885217690920578,0.8292275574112735,0.7154981549815498,0.8374446552814674,0.28450184501845016,0.1707724425887265,0.8720951937076782,0.9146647200969511,LogisticRegression,classical_tree,2.0343573093414307,2.2829373677571615e-07,3.437419,4,test,UNSW-NB15,100000,True
0.8875333333333333,0.8647626512799574,0.8745294289575736,0.8857317984343102,0.9468684759916492,0.7826568265682656,0.8850619572641233,0.21734317343173432,0.05313152400835073,0.9565373741420087,0.9702570518973562,LinearSVM,classical_tree,23.207286834716797,9.374141693115234e-07,27.796342,4,test,UNSW-NB15,100000,True
0.6814666666666667,0.7227052823764146,0.6806118761650737,0.6851942582354691,0.5740083507306889,0.8714022140221402,0.8875080697224016,0.12859778597785979,0.42599164926931105,0.8470012287283625,0.8898181368803383,GaussianNB,classical_tree,0.05349540710449219,1.6386508941650391e-06,30.184563,4,test,UNSW-NB15,100000,True
0.921,0.9154790885069601,0.9145976930826164,0.9210826204691067,0.9353862212943632,0.8955719557195572,0.9405899023827018,0.1044280442804428,0.06461377870563674,0.9805169614587587,0.9867352653110769,kNN,classical_tree,0.010040521621704102,2.6648839314778644e-05,6.511218,4,test,UNSW-NB15,100000,True
0.9317333333333333,0.9386236701615451,0.9277261417029874,0.9324458238044141,0.9137787056367432,0.9634686346863469,0.9778820375335121,0.036531365313653134,0.08622129436325679,0.9773325424277207,0.9817254190053057,DecisionTree,classical_tree,0.5352792739868164,1.662572224934896e-07,16.316474,4,test,UNSW-NB15,100000,True
0.9406666666666667,0.9426530517914782,0.9365655306768048,0.9410387151859356,0.9354906054279749,0.9498154981549816,0.9705436430582629,0.05018450184501845,0.06450939457202505,0.9896200571609057,0.9943210180366926,RandomForest,classical_tree,3.290940761566162,1.450328826904297e-05,206.684597,4,test,UNSW-NB15,100000,True
0.9196,0.9165061744563165,0.913511022205053,0.919875380905299,0.9276617954070981,0.9053505535055351,0.9454255319148936,0.09464944649446494,0.07233820459290188,0.9817922293523561,0.9896860710047635,ExtraTrees,classical_tree,2.510556221008301,1.4551925659179688e-05,171.557635,4,test,UNSW-NB15,100000,True
0.9332,0.9278343566316665,0.9276630048970653,0.9332133421568746,0.9471816283924843,0.9084870848708487,0.948171368861024,0.09151291512915129,0.05281837160751566,0.9870169441255999,0.9928074720665732,GradientBoosting,classical_tree,34.361244678497314,1.02845827738444e-06,19.164255,4,test,UNSW-NB15,100000,True
0.9412,0.9385439376314431,0.9365813450714184,0.9413277888715418,0.9481210855949895,0.9289667896678967,0.9593367131389945,0.07103321033210332,0.05187891440501044,0.9902285569567594,0.9946772262254308,HistGradientBoosting,classical_tree,3.927431106567383,3.832753499348958e-06,62.640841,4,test,UNSW-NB15,100000,True
0.9422666666666667,0.9401000701029975,0.9377799709712671,0.9424136984024644,0.9479123173277662,0.9322878228782288,0.961155800169348,0.06771217712177122,0.05208768267223382,0.9903472602053787,0.9947214192082006,XGBoost,classical_tree,0.4593381881713867,2.751350402832031e-07,0.564046,4,test,UNSW-NB15,100000,True
0.9424,0.9470945774175905,0.9386983050516513,0.942876018286901,0.9301670146137787,0.9640221402214022,0.978585547990336,0.035977859778597784,0.06983298538622129,0.990301057707863,0.9946888783489944,LightGBM,classical_tree,0.5398783683776855,5.77386220296224e-07,4.141757,4,test,UNSW-NB15,100000,True
0.9398666666666666,0.9368190957483687,0.9351079622213807,0.939981475390359,0.9478079331941545,0.925830258302583,0.9576038810377557,0.07416974169741697,0.05219206680584551,0.9894778482231585,0.9942138671853302,CatBoost,classical_tree,26.637322425842285,1.0711828867594402e-06,0.843036,4,test,UNSW-NB15,100000,True
0.7700922685332485,0.6420755265289481,0.6574360176637761,0.7438283112455475,0.9331742243436754,0.3509768287142208,0.7870135679141196,0.6490231712857792,0.06682577565632458,0.8966353014968365,0.9502501234524958,LogisticRegression,classical_tree,4.166433572769165,2.2104732405407354e-07,3.429995,4,test,ToN-IoT-Network,100000,True
0.72663060769965,0.5219624361739738,0.4712971857561101,0.6328766454257195,0.98735967471051,0.05656519763743753,0.7289695229393722,0.9434348023625625,0.012640325289489968,0.8805278556595759,0.939550832232763,LinearSVM,classical_tree,68.18795442581177,8.228968329919663e-07,26.623191,4,test,ToN-IoT-Network,100000,True
0.7200763601654471,0.5008264687511157,0.42083316755557476,0.6039129926376239,0.999381242817997,0.002271694684234439,0.7202191361956937,0.9977283053157655,0.0006187571820030054,0.7757581422071637,0.8671912569942193,GaussianNB,classical_tree,0.04011273384094238,1.0895190480177925e-06,34.369963,4,test,ToN-IoT-Network,100000,True
0.8915685650652243,0.8107536560469106,0.8468619158425068,0.8832495795780151,0.9945195792451162,0.6269877328487051,0.8726440704258125,0.3730122671512949,0.005480420754883762,0.8141587382253103,0.8737857600411385,kNN,classical_tree,0.007605075836181641,2.445458531417628e-05,6.790392,4,test,ToN-IoT-Network,100000,True
0.8973592109449571,0.8177592528134536,0.8549696205570996,0.8894510776157724,0.998762485635994,0.6367560199909132,0.8760272910528765,0.36324398000908675,0.0012375143640060108,0.8397556850901446,0.8910590101305398,DecisionTree,classical_tree,0.2722296714782715,1.8201130725303503e-07,15.724128,4,test,ToN-IoT-Network,100000,True
0.9977728285077951,0.9978980047038719,0.9972424511407489,0.9977742906624635,0.9976133651551312,0.9981826442526125,0.9992916592881176,0.001817355747387551,0.002386634844868735,0.9992218245903106,0.9997359133363397,RandomForest,classical_tree,3.137911319732666,1.4509276299957556e-05,192.069898,4,test,ToN-IoT-Network,100000,True
0.8934775692014,0.8144387492438226,0.8501099231843632,0.8855664240271103,0.994166003712543,0.6347114947751022,0.8749124854142357,0.36528850522489775,0.005833996287456908,0.9632065381111974,0.9868833862310049,ExtraTrees,classical_tree,2.599731922149658,1.4905447114852822e-05,174.185411,4,test,ToN-IoT-Network,100000,True
0.8957047406936048,0.8166101323325909,0.8530028693874412,0.8878449747707822,0.9964642446742685,0.6367560199909132,0.8757768800497203,0.36324398000908675,0.0035357553257314594,0.9976020197339647,0.9991581612485496,GradientBoosting,classical_tree,16.335387706756592,1.2862617864071697e-06,18.580998,4,test,ToN-IoT-Network,100000,True
0.9976455615653834,0.9979483864060088,0.9970860846093423,0.9976475927771029,0.9972597896225581,0.9986369831894594,0.9994684620836286,0.0013630168105406633,0.002740210377441881,0.9990612617803123,0.9996797236526549,HistGradientBoosting,classical_tree,4.184313535690308,3.2620030984808753e-06,60.918976,4,test,ToN-IoT-Network,100000,True
0.8972319440025454,0.8186422880272715,0.8552113378577979,0.8895137721911724,0.9973481835057014,0.6399363925488414,0.8768262356232515,0.36006360745115856,0.0026518164942985947,0.998618127701892,0.9995290946297817,XGBoost,classical_tree,0.5763778686523438,3.81393869553559e-07,0.562894,4,test,ToN-IoT-Network,100000,True
0.9977728285077951,0.9981061680817921,0.997243593549378,0.9977747499242866,0.9973481835057014,0.9988641526578828,0.9995570517363572,0.0011358473421172195,0.0026518164942985947,0.9990075668135868,0.9996620614184191,LightGBM,classical_tree,0.5271973609924316,6.474850855167982e-07,4.152137,4,test,ToN-IoT-Network,100000,True
0.9973273942093541,0.9974498505275902,0.9966916271053378,0.9973294245296165,0.9971713957394148,0.9977283053157655,0.9991143388539545,0.002271694684234439,0.0028286042605851673,0.9989052973799547,0.9996140102891438,CatBoost,classical_tree,26.153652906417847,1.0322014920619731e-06,0.841308,4,test,ToN-IoT-Network,100000,True
0.7717571923361829,0.870079438805401,0.5176307471652213,0.8512275635211607,0.766887770270963,0.9732711073398388,0.9991584965137713,0.02672889266016122,0.23311222972903703,0.9745642028181511,0.998542992684302,LogisticRegression,classical_tree,4.367016792297363,2.231084108806119e-07,41.707566,4,test,CICIoT2023,100000,True
0.9867564916214538,0.8050479470058427,0.839826991746605,0.985996344646276,0.9957556309654402,0.6143402630462452,0.9907278958749847,0.3856597369537548,0.004244369034559826,0.9913563756358155,0.9996324167895383,LinearSVM,classical_tree,17.546916723251343,6.894563735527817e-07,42.899396,4,test,CICIoT2023,100000,True
0.9521011431660293,0.9705036604017265,0.7342829028609316,0.9635089842699381,0.951189756102562,0.989817564700891,0.9997413904573079,0.010182435299109036,0.048810243897438,0.9826128204904813,0.999130556782525,GaussianNB,classical_tree,0.05594277381896973,9.954306224380117e-07,74.329132,4,test,CICIoT2023,100000,True
0.9872870327734289,0.8877088192632219,0.8687682235612207,0.9875966378198247,0.9922186567699737,0.7831989817564701,0.9947478235844305,0.2168010182435299,0.007781343230026348,0.9874210223541997,0.9994948902830499,kNN,classical_tree,0.018549203872680664,2.5953517933598665e-05,99.946817,4,test,CICIoT2023,100000,True
0.9885983703377444,0.9887792210542083,0.8988916284889419,0.989634654474217,0.9885894136824515,0.9889690284259652,0.9997304414539573,0.01103097157403479,0.011410586317548517,0.9905745149770837,0.9995604611672224,DecisionTree,classical_tree,0.33283019065856934,1.1250288694737187e-07,24.906709,4,test,CICIoT2023,100000,True
0.9926024545035936,0.9864824724750385,0.9291502106651657,0.993035362586774,0.9929055474108324,0.9800593975392448,0.9995149438573315,0.019940602460755196,0.0070944525891676324,0.9989755143031638,0.9999753856174216,RandomForest,classical_tree,3.5433013439178467,2.6957208648353547e-06,280.694774,4,test,CICIoT2023,100000,True
0.989329115698012,0.9922585429595814,0.9046862518748857,0.9902677937289377,0.9891840354312545,0.9953330504879083,0.9998860068188649,0.004666949512091642,0.010815964568745451,0.9987303708240794,0.9999695133900165,ExtraTrees,classical_tree,2.564523220062256,2.716451047402335e-06,251.638856,4,test,CICIoT2023,100000,True
